product_id,supplier_type,lead_time_days
3618,Local,4
3619,Local,5
3620,Import,21
3621,Import,22
3622,Import,21
3623,Import,22
3624,Import,23
3625,Import,22
3626,Import,23
3627,Import,24
3628,Import,25
3629,Import,16
3630,Local,4
3631,Import,18
3632,Import,16
3633,Import,19
3634,Import,19
3635,Import,23
3636,Local,5
3637,Import,17
3638,Import,22
3639,Import,17
3640,Local,5
3641,Local,4
3642,Import,22
3643,Import,21
3644,Local,3
3645,Import,18
3646,Local,4
3647,Import,25
3648,Import,23
3649,Import,22
3650,Import,18
3651,Local,4
3652,Local,5
3653,Local,4
3654,Local,4
3655,Import,17
3656,Import,17
3657,Import,17
3658,Local,3
3659,Local,5
3660,Import,23
3661,Import,25
3662,Local,5
3663,Import,20
3664,Import,20
3665,Import,18
3666,Import,20
3667,Import,24
3668,Local,4
3669,Local,3
3670,Local,5
3671,Local,5
3672,Import,24
3673,Local,3
3674,Local,4
3675,Local,4
3676,Import,20
3677,Local,4
3678,Import,21
3679,Local,3
3680,Local,5
3681,Local,4
3682,Local,5
3683,Import,22
3684,Local,4
3685,Import,19
3686,Local,3
3687,Import,15
3688,Import,16
3689,Import,23
3690,Local,5
3691,Local,5
3692,Local,4
3693,Import,18
3694,Import,24
3695,Local,5
3696,Import,24
3697,Import,15
3698,Local,5
3699,Import,19
3700,Local,5
3701,Import,17
3702,Local,3
3703,Local,5
3704,Import,17
3705,Import,22
3706,Local,3
3707,Import,21
3708,Import,25
3709,Import,24
3710,Import,15
3711,Import,15
3712,Local,3
3713,Import,18
3714,Local,4
3715,Import,17
3716,Local,3
3717,Import,17
3718,Local,4
3719,Import,25
3720,Import,15
3721,Import,15
3722,Import,21
3723,Local,5
3724,Local,4
3725,Local,3
3726,Import,18
3727,Local,5
3728,Local,5
3729,Local,5
3730,Local,5
3731,Local,4
3732,Import,22
3733,Import,21
3734,Import,20
3735,Import,24
3736,Local,3
3737,Import,20
3738,Import,20
3739,Local,5
3740,Import,25
3741,Local,5
3742,Local,5
3743,Local,5
3744,Import,25
3745,Import,23
3746,Local,5
3747,Local,3
3748,Local,4
3749,Local,3
3750,Local,5
3751,Import,24
3752,Import,18
3753,Import,19
3754,Import,24
3755,Import,18
3756,Local,4
3757,Import,16
3758,Local,5
3759,Local,3
3760,Local,5
3761,Local,3
3762,Local,3
3763,Local,3
3764,Local,5
3765,Local,4
3766,Import,25
3767,Import,19
3768,Import,25
3769,Import,18
3770,Local,5
3771,Local,5
3772,Local,5
3773,Local,5
3774,Local,5
3775,Import,23
3776,Import,21
3777,Import,25
3778,Import,18
3779,Import,15
3780,Local,5
3781,Local,4
3782,Local,4
3783,Local,3
3784,Local,5
3785,Import,16
3786,Import,22
3787,Local,5
3788,Import,18
3789,Local,5
3790,Local,5
3791,Local,3
3792,Local,5
3793,Local,3
3794,Import,19
3795,Import,24
3796,Import,15
3797,Local,4
3798,Import,22
3799,Local,4
3800,Local,3
3801,Import,22
3802,Import,23
3803,Import,16
3804,Local,5
3805,Local,4
3806,Import,21
3807,Local,4
3808,Local,3
3809,Local,5
3810,Local,3
3811,Import,22
3812,Import,16
3813,Import,24
3814,Import,24
3815,Import,17
3816,Local,5
3817,Local,4
3818,Local,3
3819,Import,15
3820,Import,16
3821,Local,4
3822,Import,15
3823,Import,18
3824,Import,17
3825,Import,25
3826,Import,16
3827,Local,3
3828,Local,5
3829,Local,4
3830,Import,25
3831,Local,4
3832,Local,4
3833,Local,3
3834,Local,4
3835,Local,5
3836,Import,17
3837,Import,25
3838,Local,5
3839,Local,3
3840,Local,5
3841,Import,21
3842,Import,24
3843,Import,18
3844,Local,4
3845,Import,22
3846,Import,23
3847,Local,4
3848,Import,15
3849,Local,5
3850,Import,19
3851,Local,3
3852,Local,3
3853,Import,15
3854,Local,5
3855,Local,3
3856,Local,3
3857,Import,15
3858,Import,24
3859,Import,21
3860,Import,23
3861,Import,15
3862,Local,4
3863,Local,4
3864,Local,5
3865,Local,4
3866,Local,5
3867,Local,3
3868,Import,16
3869,Local,5
3870,Import,21
3871,Local,3
3872,Local,5
3873,Import,21
3874,Import,19
3875,Local,3
3876,Local,4
3877,Local,4
3878,Import,19
3879,Import,15
3880,Import,24
3881,Import,16
3882,Import,15
3883,Import,20
3884,Local,4
3885,Import,18
3886,Local,3
3887,Import,22
3888,Local,3
3889,Import,25
3890,Import,20
3891,Local,3
3892,Local,3
3893,Import,15
3894,Local,5
3895,Local,3
3896,Import,23
3897,Local,3
3898,Local,4
3899,Local,4
3900,Import,22
3901,Local,3
3902,Import,23
3903,Import,18
3904,Local,4
3905,Local,4
3906,Local,4
3907,Import,25
3908,Local,3
3909,Import,21
3910,Local,5
3911,Import,21
3912,Import,24
3913,Import,18
3914,Local,4
3915,Local,3
3916,Import,18
3917,Local,5
3918,Import,18
3919,Import,18
3920,Import,21
3921,Import,24
3922,Local,3
3923,Import,23
3924,Import,18
3925,Import,25
3926,Import,15
3927,Local,4
3928,Local,4
3929,Import,25
3930,Local,3
3931,Local,3
3932,Import,24
3933,Local,4
3934,Local,5
3935,Local,4
3936,Local,5
3937,Import,22
3938,Import,16
3939,Import,19
3940,Local,5
3941,Local,4
3942,Import,19
3943,Import,19
3944,Local,4
3945,Import,21
3946,Local,5
3947,Local,5
3948,Import,22
3949,Import,25
3950,Local,4
3951,Import,25
3952,Local,4
3953,Local,3
3954,Local,4
3955,Local,4
3956,Import,23
3957,Local,4
3958,Local,3
3959,Local,5
3960,Import,15
3961,Local,5
3962,Import,16
3963,Local,5
3964,Local,4
3965,Local,5
3966,Local,3
3967,Import,21
3968,Local,5
3969,Import,23
3970,Local,4
3971,Import,22
3972,Local,3
3973,Import,17
3974,Import,15
3975,Local,3
3976,Import,19
3977,Local,5
3978,Import,21
3979,Local,5
3980,Local,4
3981,Import,21
3982,Import,24
3983,Import,23
3984,Import,22
3985,Import,19
3986,Local,5
3987,Import,22
3988,Import,24
3989,Local,3
3990,Import,23
3991,Import,18
3992,Local,3
3993,Import,23
3994,Local,5
3995,Import,20
3996,Local,3
3997,Import,22
3998,Import,23
3999,Import,20
4000,Local,5
4001,Import,23
4002,Local,4
4003,Local,5
4004,Local,5
4005,Import,15
4006,Import,18
4007,Local,5
4008,Import,20
4009,Import,17
4010,Import,23
4011,Local,4
4012,Local,5
4013,Local,3
4014,Local,3
4015,Import,22
4016,Local,4
4017,Import,16
4018,Import,23
4019,Local,4
4020,Local,3
4021,Import,23
4022,Import,19
4023,Import,25
4024,Import,19
4025,Local,4
4026,Local,4
4027,Import,21
4028,Import,22
4029,Local,5
4030,Local,3
4031,Local,5
4032,Local,4
4033,Import,25
4034,Import,21
4035,Import,21
4036,Local,4
4037,Import,17
4038,Import,20
4039,Local,3
4040,Import,23
4041,Import,20
4042,Import,19
4043,Import,20
4044,Local,3
4045,Local,4
4046,Local,4
4047,Import,18
4048,Local,3
4049,Local,5
4050,Local,4
4051,Local,4
4052,Local,5
4053,Local,4
4054,Local,5
4055,Import,25
4056,Local,3
4057,Local,3
4058,Local,5
4059,Import,15
4060,Local,4
4061,Local,5
4062,Import,17
4063,Local,4
4064,Local,4
4065,Local,4
4066,Local,4
4067,Import,24
4068,Local,5
4069,Import,15
4070,Local,3
4071,Local,3
4072,Import,25
4073,Import,21
4074,Local,4
4075,Import,24
4076,Local,4
4077,Local,4
4078,Local,3
4079,Import,17
4080,Import,15
4081,Local,3
4082,Local,3
4083,Import,15
4084,Local,3
4085,Local,3
4086,Local,3
4087,Import,23
4088,Local,3
4089,Local,4
4090,Import,15
4091,Local,3
4092,Local,3
4093,Import,20
4094,Local,4
4095,Local,3
4096,Local,5
4097,Local,5
4098,Import,22
4099,Import,25
4100,Local,4
4101,Import,17
4102,Import,18
4103,Import,19
4104,Local,5
4105,Local,3
4106,Local,4
4107,Local,4
4108,Local,5
4109,Local,5
4110,Import,22
4111,Local,5
4112,Import,23
4113,Import,24
4114,Import,20
4115,Local,4
4116,Local,5
4117,Local,4
4118,Local,4
4119,Local,3
4120,Local,4
4121,Import,25
4122,Import,24
4123,Local,3
4124,Local,3
4125,Import,22
4126,Import,23
4127,Import,17
4128,Local,4
4129,Import,18
4130,Local,3
4131,Import,18
4132,Local,3
4133,Local,4
4134,Local,3
4135,Import,22
4136,Local,3
4137,Import,15
4138,Import,17
4139,Local,3
4140,Local,3
4141,Local,5
4142,Local,3
4143,Import,24
4144,Import,23
4145,Local,4
4146,Local,4
4147,Local,5
4148,Import,23
4149,Import,16
4150,Local,3
4151,Local,4
4152,Local,3
4153,Import,19
4154,Local,3
4155,Local,3
4156,Import,17
4157,Local,4
4158,Local,3
4159,Import,18
4160,Import,15
4161,Local,3
4162,Local,5
4163,Local,3
4164,Local,3
4165,Import,15
4166,Local,3
4167,Local,4
4168,Import,23
4169,Local,5
4170,Local,4
4171,Import,24
4172,Local,5
4173,Local,5
4174,Local,5
4175,Import,23
4176,Local,3
4177,Import,19
4178,Import,19
4179,Local,4
4180,Local,5
4181,Import,23
4182,Import,22
4183,Local,5
4184,Import,21
4185,Local,5
4186,Local,5
4187,Import,19
4188,Import,23
4189,Local,4
4190,Local,5
4191,Import,18
4192,Import,24
4193,Local,5
4194,Import,17
4195,Local,4
4196,Import,24
4197,Local,4
4198,Local,3
4199,Import,24
4200,Local,5
4201,Local,4
4202,Local,3
4203,Import,21
4204,Import,22
4205,Local,4
4206,Import,20
4207,Local,3
4208,Local,4
4209,Local,5
4210,Local,4
4211,Local,5
4212,Local,3
4213,Import,25
4214,Local,3
4215,Import,15
4216,Import,22
4217,Local,5
4218,Local,4
4219,Local,5
4220,Import,17
4221,Local,4
4222,Import,25
4223,Import,17
4224,Import,18
4225,Local,4
4226,Local,4
4227,Import,19
4228,Import,21
4229,Local,5
4230,Import,15
4231,Import,16
4232,Import,21
4233,Import,19
4234,Import,16
4235,Local,5
4236,Local,5
4237,Local,4
4238,Local,5
4239,Import,22
4240,Import,19
4241,Import,21
4242,Import,20
4243,Local,4
4244,Local,4
4245,Local,3
4246,Local,4
4247,Local,3
4248,Local,3
4249,Import,19
4250,Local,4
4251,Local,4
4252,Import,21
4253,Local,4
4254,Local,4
4255,Import,24
4256,Local,3
4257,Import,15
4258,Local,5
4259,Local,5
4260,Local,4
4261,Local,4
4262,Local,5
4263,Import,22
4264,Local,3
4265,Import,21
4266,Import,16
4267,Local,4
4268,Import,20
4269,Local,4
4270,Import,25
4271,Local,4
4272,Import,21
4273,Local,3
4274,Local,5
4275,Import,15
4276,Local,5
4277,Local,4
4278,Local,3
4279,Import,20
4280,Local,3
4281,Local,5
4282,Local,3
4283,Import,15
4284,Local,4
4285,Import,24
4286,Local,4
4287,Local,4
4288,Local,4
4289,Local,5
4290,Local,5
4291,Import,21
4292,Import,20
4293,Local,3
4294,Import,21
4295,Local,3
4296,Import,21
4297,Import,21
4298,Import,16
4299,Import,16
4300,Import,25
4301,Local,3
4302,Import,15
4303,Local,5
4304,Local,4
4305,Local,4
4306,Import,15
4307,Local,5
4308,Local,3
4309,Local,5
4310,Import,16
4311,Local,4
4312,Import,22
4313,Local,4
4314,Import,22
4315,Local,5
4316,Local,5
4317,Import,22
4318,Local,4
4319,Import,20
4320,Local,3
4321,Local,5
4322,Local,3
4323,Local,3
4324,Import,19
4325,Import,21
4326,Local,4
4327,Local,5
4328,Import,15
4329,Import,21
4330,Local,3
4331,Local,4
4332,Local,4
4333,Import,16
4334,Import,18
4335,Local,5
4336,Local,3
4337,Local,5
4338,Local,4
4339,Local,4
4340,Local,4
4341,Local,5
4342,Local,5
4343,Import,18
4344,Local,5
4345,Import,19
4346,Local,4
4347,Local,4
4348,Local,3
4349,Import,25
4350,Local,5
4351,Local,4
4352,Import,21
4353,Import,21
4354,Local,5
4355,Local,4
4356,Import,17
4357,Import,15
4358,Local,3
4359,Import,20
4360,Local,3
4361,Import,25
4362,Local,3
4363,Local,3
4364,Local,4
4365,Local,3
4366,Local,5
4367,Local,5
4368,Import,22
4369,Import,17
4370,Import,18
4371,Import,19
4372,Local,3
4373,Local,4
4374,Import,25
4375,Import,21
4376,Local,3
4377,Import,20
4378,Local,4
4379,Import,15
4380,Import,20
4381,Import,16
4382,Import,24
4383,Import,15
4384,Local,5
4385,Import,19
4386,Import,21
4387,Import,20
4388,Local,5
4389,Local,3
4390,Import,15
4391,Import,19
4392,Import,17
4393,Import,19
4394,Import,18
4395,Import,23
4396,Import,20
4397,Import,20
4398,Import,16
4399,Import,20
4400,Import,22
4401,Local,4
4402,Local,3
4403,Local,4
4404,Local,4
4405,Import,23
4406,Import,24
4407,Local,4
4408,Local,5
4409,Local,4
4410,Import,18
4411,Import,19
4412,Import,16
4413,Local,4
4414,Import,15
4415,Import,20
4416,Import,17
4417,Local,3
4418,Local,4
4419,Import,22
4420,Local,5
4421,Import,23
4422,Import,19
4423,Import,24
4424,Local,3
4425,Import,23
4426,Import,16
4427,Local,5
4428,Import,24
4429,Local,3
4430,Import,16
4431,Import,16
4432,Local,5
4433,Local,5
4434,Local,5
4435,Import,17
4436,Import,19
4437,Local,4
4438,Import,18
4439,Import,16
4440,Local,5
4441,Import,17
4442,Local,5
4443,Local,3
4444,Local,5
4445,Import,17
4446,Local,5
4447,Local,3
4448,Import,22
4449,Import,21
4450,Import,23
4451,Local,5
4452,Local,4
4453,Import,19
4454,Import,21
4455,Import,24
4456,Import,17
4457,Local,5
4458,Import,17
4459,Local,4
4460,Import,17
4461,Local,5
4462,Import,18
4463,Import,25
4464,Local,4
4465,Local,5
4466,Import,21
4467,Local,3
4468,Local,3
4469,Import,24
4470,Import,20
4471,Import,18
4472,Import,22
4473,Local,3
4474,Import,21
4475,Local,5
4476,Local,3
4477,Import,17
4478,Import,22
4479,Import,23
4480,Local,4
4481,Import,23
4482,Import,15
4483,Import,18
4484,Import,21
4485,Import,21
4486,Local,3
4487,Import,25
4488,Import,24
4489,Import,17
4490,Local,4
4491,Import,16
4492,Local,3
4493,Local,3
4494,Local,4
4495,Local,3
4496,Local,4
4497,Import,22
4498,Import,21
4499,Local,3
4500,Import,20
4501,Import,22
4502,Local,3
4503,Local,3
4504,Import,24
4505,Local,5
4506,Import,18
4507,Local,5
4508,Import,23
4509,Local,3
4510,Import,23
4511,Local,3
4512,Import,25
4513,Import,17
4514,Import,19
4515,Local,3
4516,Import,20
4517,Import,21
4518,Import,17
4519,Import,17
4520,Import,19
4521,Local,5
4522,Local,5
4523,Local,4
4524,Import,24
4525,Import,16
4526,Local,3
4527,Import,20
4528,Import,17
4529,Import,16
4530,Import,25
4531,Import,19
4532,Local,3
4533,Local,4
4534,Import,25
4535,Local,3
4536,Import,22
4537,Local,5
4538,Local,3
4539,Local,3
4540,Local,3
4541,Local,4
4542,Import,17
4543,Import,21
4544,Import,23
4545,Local,5
4546,Import,17
4547,Local,4
4548,Local,4
4549,Local,3
4550,Local,5
4551,Import,15
4552,Local,5
4553,Import,21
4554,Import,17
4555,Local,4
4556,Local,3
4557,Import,23
4558,Import,16
4559,Import,16
4560,Import,24
4561,Import,17
4562,Import,22
4563,Import,25
4564,Local,4
4565,Import,24
4566,Local,3
4567,Local,3
4568,Import,25
4569,Local,4
4570,Local,3
4571,Import,25
4572,Import,21
4573,Import,19
4574,Local,4
4575,Local,3
4576,Import,15
4577,Import,21
4578,Import,18
4579,Local,3
4580,Import,18
4581,Local,5
4582,Local,3
4583,Import,17
4584,Local,4
4585,Import,18
4586,Local,5
4587,Import,25
4588,Import,15
4589,Import,23
4590,Import,19
4591,Local,4
4592,Local,5
4593,Import,15
4594,Local,4
4595,Import,17
4596,Local,3
4597,Local,3
4598,Local,5
4599,Import,19
4600,Local,4
4601,Import,22
4602,Import,16
4603,Local,5
4604,Import,25
4605,Local,3
4606,Import,20
4607,Import,22
4608,Local,5
4609,Import,19
4610,Import,19
4611,Local,5
4612,Local,3
4613,Import,18
4614,Import,23
4615,Import,16
4616,Local,5
4617,Import,23
4618,Local,3
4619,Import,19
4620,Import,20
4621,Import,20
4622,Local,5
4623,Import,16
4624,Local,3
4625,Local,5
4626,Local,4
4627,Local,3
4628,Import,16
4629,Local,5
4630,Import,16
4631,Local,5
4632,Import,16
4633,Local,5
4634,Local,5
4635,Import,24
4636,Local,4
4637,Local,3
4638,Import,24
4639,Local,3
4640,Local,5
4641,Local,4
4642,Local,3
4643,Import,24
4644,Local,4
4645,Import,21
4646,Local,5
4647,Import,18
4648,Import,24
4649,Local,3
4650,Local,5
4651,Import,17
4652,Local,5
4653,Import,20
4654,Local,3
4655,Local,3
4656,Import,17
4657,Local,4
4658,Import,24
4659,Import,24
4660,Import,21
4661,Local,4
4662,Local,5
4663,Import,15
4664,Import,15
4665,Local,5
4666,Local,4
4667,Import,19
4668,Local,4
4669,Import,21
4670,Import,24
4671,Import,23
4672,Local,3
4673,Local,5
4674,Local,3
4675,Import,19
4676,Import,23
4677,Local,3
4678,Local,5
4679,Local,5
4680,Local,3
4681,Local,5
4682,Import,20
4683,Import,22
4684,Import,24
4685,Local,3
4686,Local,4
4687,Local,4
4688,Import,17
4689,Local,5
4690,Import,15
4691,Import,25
4692,Local,5
4693,Import,25
4694,Local,3
4695,Import,15
4696,Local,3
4697,Import,22
4698,Import,25
4699,Local,4
4700,Import,18
4701,Import,16
4702,Import,16
4703,Local,4
4704,Local,5
4705,Local,3
4706,Import,17
4707,Local,4
4708,Import,20
4709,Import,17
4710,Local,4
4711,Import,17
4712,Import,16
4713,Local,3
4714,Import,20
4715,Import,24
4716,Import,15
4717,Local,3
4718,Import,19
4719,Local,3
4720,Import,19
4721,Local,4
4722,Local,4
4723,Import,20
4724,Import,17
4725,Local,4
4726,Local,4
4727,Local,3
4728,Local,3
4729,Import,20
4730,Import,21
4731,Local,5
4732,Local,4
4733,Import,18
4734,Import,25
4735,Import,17
4736,Local,5
4737,Import,21
4738,Local,3
4739,Import,24
4740,Import,18
4741,Local,4
4742,Local,3
4743,Import,17
4744,Local,3
4745,Import,21
4746,Import,18
4747,Import,20
4748,Local,4
4749,Import,24
4750,Import,25
4751,Local,4
4752,Local,3
4753,Local,4
4754,Local,3
4755,Local,4
4756,Local,3
4757,Local,3
4758,Import,22
4759,Import,18
4760,Local,3
4761,Import,18
4762,Import,23
4763,Local,3
4764,Local,3
4765,Import,23
4766,Local,4
4767,Local,3
4768,Local,4
4769,Import,16
4770,Local,3
4771,Local,5
4772,Local,4
4773,Local,4
4774,Import,22
4775,Import,19
4776,Local,4
4777,Local,4
4778,Import,19
4779,Local,4
4780,Import,17
4781,Local,4
4782,Import,15
4783,Local,4
4784,Local,5
4785,Local,4
4786,Local,3
4787,Import,19
4788,Local,5
4789,Local,5
4790,Local,5
4791,Local,5
4792,Import,21
4793,Import,15
4794,Import,19
4795,Local,5
4796,Import,18
4797,Local,5
4798,Import,19
4799,Local,4
4800,Import,25
4801,Import,16
4802,Local,5
4803,Import,24
4804,Import,20
4805,Import,15
4806,Import,20
4807,Local,5
4808,Import,20
4809,Import,22
4810,Local,4
4811,Import,25
4812,Import,20
4813,Import,20
4814,Import,15
4815,Local,5
4816,Local,5
4817,Local,4
4818,Local,3
4819,Import,17
4820,Local,3
4821,Import,22
4822,Import,25
4823,Import,25
4824,Local,3
4825,Local,3
4826,Import,20
4827,Local,5
4828,Local,5
4829,Import,24
4830,Import,23
4831,Import,16
4832,Local,4
4833,Import,15
4834,Local,5
4835,Import,20
4836,Import,19
4837,Local,4
4838,Import,20
4839,Import,20
4840,Import,24
4841,Local,5
4842,Local,5
4843,Local,4
4844,Import,22
4845,Local,3
4846,Import,15
4847,Import,16
4848,Import,17
4849,Import,17
4850,Local,5
4851,Local,3
4852,Import,24
4853,Import,18
4854,Local,4
4855,Local,4
4856,Import,23
4857,Import,24
4858,Local,5
4859,Import,20
4860,Local,4
4861,Local,3
4862,Import,19
4863,Local,3
4864,Import,20
4865,Import,15
4866,Import,18
4867,Local,4
4868,Import,18
4869,Import,17
4870,Local,5
4871,Import,16
4872,Import,17
4873,Import,15
4874,Import,22
4875,Import,23
4876,Local,4
4877,Import,25
4878,Local,5
4879,Import,21
4880,Local,3
4881,Import,18
4882,Local,4
4883,Import,24
4884,Local,4
4885,Import,15
4886,Local,4
4887,Local,4
4888,Import,23
4889,Local,5
4890,Import,16
4891,Local,3
4892,Import,25
4893,Local,5
4894,Local,4
4895,Import,15
4896,Import,22
4897,Import,22
4898,Local,5
4899,Local,4
4900,Import,15
4901,Local,3
4902,Import,17
4903,Import,15
4904,Local,4
4905,Local,5
4906,Local,5
4907,Local,4
4908,Import,17
4909,Local,3
4910,Local,5
4911,Local,5
4912,Local,5
4913,Local,5
4914,Import,21
4915,Local,4
4916,Local,4
4917,Local,5
4918,Import,15
4919,Local,4
4920,Local,3
4921,Import,25
4922,Local,4
4923,Import,19
4924,Import,24
4925,Import,19
4926,Local,5
4927,Import,25
4928,Import,23
4929,Import,20
4930,Local,5
4931,Import,24
4932,Local,4
4933,Import,23
4934,Local,3
4935,Import,21
4936,Local,5
4937,Import,17
4938,Local,5
4939,Local,5
4940,Local,3
4941,Import,19
4942,Import,18
4943,Import,17
4944,Import,17
4945,Local,3
4946,Local,5
4947,Local,4
4948,Import,20
4949,Import,15
4950,Local,4
4951,Local,4
4952,Import,24
4953,Import,19
4954,Import,22
4955,Local,4
4956,Import,18
4957,Import,20
4958,Local,5
4959,Local,3
4960,Local,5
4961,Local,4
4962,Local,5
4963,Import,18
4964,Import,22
4965,Import,16
4966,Local,4
4967,Import,19
4968,Import,19
4969,Local,4
4970,Import,19
4971,Import,23
4972,Import,19
4973,Import,22
4974,Import,24
4975,Local,3
4976,Import,16
4977,Import,17
4978,Local,3
4979,Local,4
4980,Import,16
4981,Local,4
4982,Local,4
4983,Local,5
4984,Import,15
4985,Import,15
4986,Local,4
4987,Import,21
4988,Import,21
4989,Import,15
4990,Local,5
4991,Local,5
4992,Import,19
4993,Local,4
4994,Local,5
4995,Local,3
4996,Import,16
4997,Local,3
4998,Local,5
4999,Local,5
5000,Local,4
