order_id,product_id,quantity,order_date,region,warehouse_id
116926,3949,1,1/30/2024,West,2
116927,4371,5,1/30/2024,North,3
116928,1218,1,1/30/2024,East,3
116929,19,2,1/30/2024,East,4
116930,3146,2,1/30/2024,Central,5
116931,1253,5,1/30/2024,North,3
116932,3922,2,1/30/2024,East,2
116933,4062,3,1/30/2024,Central,1
116934,4978,1,1/30/2024,South,3
116935,2896,1,1/30/2024,South,5
116936,3388,4,1/30/2024,West,4
116937,894,1,1/30/2024,East,3
116938,2767,3,1/30/2024,South,5
116939,4678,3,1/30/2024,East,2
116940,3061,5,1/30/2024,North,5
116941,4488,4,1/30/2024,East,3
116942,484,3,1/30/2024,North,2
116943,2019,1,1/30/2024,South,5
116944,84,2,1/30/2024,Central,4
116945,2072,4,1/30/2024,East,5
116946,4029,5,1/30/2024,South,4
116947,2028,2,1/30/2024,North,4
116948,1698,3,1/30/2024,North,2
116949,1489,5,1/30/2024,Central,3
116950,4010,3,1/30/2024,West,1
116951,3127,3,1/30/2024,West,2
116952,1235,1,1/30/2024,South,4
116953,3527,4,1/30/2024,East,1
116954,2795,5,1/30/2024,Central,4
116955,526,5,1/30/2024,North,5
116956,1065,4,1/30/2024,East,3
116957,3204,5,1/30/2024,East,2
116958,1826,3,1/30/2024,Central,3
116959,1869,1,1/30/2024,North,2
116960,357,3,1/30/2024,West,5
116961,4322,1,1/30/2024,Central,5
116962,3476,5,1/30/2024,Central,2
116963,4679,3,1/30/2024,North,5
116964,2951,1,1/30/2024,West,4
116965,3335,4,1/30/2024,North,1
116966,358,5,1/30/2024,Central,1
116967,2929,5,1/30/2024,South,1
116968,487,5,1/30/2024,South,4
116969,1572,4,1/30/2024,North,1
116970,249,5,1/30/2024,North,5
116971,1255,5,1/30/2024,East,4
116972,2173,2,1/30/2024,West,1
116973,3101,1,1/30/2024,West,5
116974,599,1,1/30/2024,West,4
116975,874,3,1/30/2024,North,4
116976,4519,1,1/30/2024,South,5
116977,1600,5,1/30/2024,South,5
116978,3245,2,1/30/2024,West,2
116979,1385,1,1/30/2024,South,3
116980,2085,2,1/30/2024,Central,3
116981,3880,4,1/30/2024,Central,2
116982,4732,2,1/30/2024,Central,3
116983,3469,3,1/30/2024,Central,5
116984,1521,3,1/30/2024,East,5
116985,2532,2,1/30/2024,North,1
116986,4665,5,1/30/2024,East,2
116987,3921,3,1/30/2024,North,2
116988,3621,4,1/30/2024,South,1
116989,2140,3,1/30/2024,West,3
116990,4843,3,1/30/2024,East,3
116991,32,4,1/30/2024,West,5
116992,1419,2,1/30/2024,North,2
116993,4172,1,1/30/2024,North,3
116994,1185,5,1/30/2024,Central,4
116995,2559,1,1/30/2024,North,5
116996,3076,1,1/30/2024,West,5
116997,4868,5,1/30/2024,East,2
116998,4139,2,1/30/2024,East,1
116999,2521,1,1/30/2024,East,4
117000,204,3,1/30/2024,South,3
117001,991,2,1/30/2024,North,5
117002,3761,1,1/30/2024,North,4
117003,4243,3,1/30/2024,East,2
117004,1600,4,1/30/2024,North,3
117005,1144,4,1/30/2024,South,5
117006,351,4,1/30/2024,South,2
117007,1300,3,1/30/2024,Central,1
117008,3208,3,1/30/2024,North,1
117009,2561,5,1/30/2024,East,1
117010,4484,3,1/30/2024,South,3
117011,4601,3,1/30/2024,East,2
117012,454,5,1/30/2024,Central,3
117013,386,5,1/30/2024,South,2
117014,3383,3,1/30/2024,North,3
117015,182,2,1/30/2024,North,2
117016,777,2,1/30/2024,East,4
117017,707,2,1/30/2024,North,2
117018,394,4,1/30/2024,South,4
117019,3128,4,1/30/2024,South,1
117020,2790,4,1/30/2024,South,5
117021,3434,1,1/30/2024,West,1
117022,618,3,1/30/2024,East,4
117023,1914,5,1/30/2024,North,1
117024,1695,1,1/30/2024,Central,3
117025,3884,2,1/31/2024,Central,3
117026,4406,3,1/31/2024,East,3
117027,3297,2,1/31/2024,West,5
117028,3029,5,1/31/2024,East,2
117029,162,3,1/31/2024,West,4
117030,3116,2,1/31/2024,Central,1
117031,3081,4,1/31/2024,North,2
117032,4769,1,1/31/2024,East,2
117033,2797,2,1/31/2024,East,1
117034,362,3,1/31/2024,South,5
117035,3368,1,1/31/2024,Central,4
117036,2009,1,1/31/2024,South,2
117037,4680,4,1/31/2024,South,1
117038,54,4,1/31/2024,North,5
117039,1255,4,1/31/2024,Central,5
117040,380,2,1/31/2024,West,5
117041,2457,4,1/31/2024,North,1
117042,4139,3,1/31/2024,Central,2
117043,1526,4,1/31/2024,South,4
117044,953,1,1/31/2024,West,1
117045,3481,3,1/31/2024,Central,2
117046,2272,5,1/31/2024,Central,4
117047,4224,1,1/31/2024,East,2
117048,2464,2,1/31/2024,Central,5
117049,4830,4,1/31/2024,South,1
117050,451,5,1/31/2024,South,3
117051,4615,5,1/31/2024,West,4
117052,610,1,1/31/2024,Central,5
117053,3621,3,1/31/2024,North,5
117054,4675,3,1/31/2024,West,4
117055,3924,1,1/31/2024,East,4
117056,1803,3,1/31/2024,West,1
117057,1615,2,1/31/2024,North,4
117058,2685,3,1/31/2024,South,5
117059,1121,5,1/31/2024,North,5
117060,2938,2,1/31/2024,East,2
117061,2436,4,1/31/2024,North,5
117062,2718,2,1/31/2024,South,4
117063,1928,2,1/31/2024,Central,2
117064,4306,1,1/31/2024,Central,1
117065,3217,4,1/31/2024,North,2
117066,1144,2,1/31/2024,West,3
117067,1945,3,1/31/2024,South,3
117068,4391,4,1/31/2024,East,4
117069,804,2,1/31/2024,Central,4
117070,2530,5,1/31/2024,West,2
117071,2636,5,1/31/2024,Central,4
117072,2663,5,1/31/2024,North,3
117073,2896,1,1/31/2024,East,1
117074,4707,5,1/31/2024,Central,2
117075,3154,4,1/31/2024,Central,1
117076,143,2,1/31/2024,North,2
117077,3691,4,1/31/2024,East,2
117078,2570,1,1/31/2024,North,1
117079,957,1,1/31/2024,East,3
117080,408,2,1/31/2024,North,4
117081,1694,2,1/31/2024,East,5
117082,4208,3,1/31/2024,North,4
117083,4535,4,1/31/2024,West,3
117084,2592,1,1/31/2024,North,3
117085,4623,1,1/31/2024,West,1
117086,388,5,1/31/2024,North,4
117087,424,1,1/31/2024,South,1
117088,3168,2,1/31/2024,East,2
117089,131,1,1/31/2024,North,4
117090,175,1,1/31/2024,Central,4
117091,859,3,1/31/2024,South,2
117092,3200,3,1/31/2024,West,4
117093,3410,1,1/31/2024,South,3
117094,3011,2,1/31/2024,North,3
117095,3737,2,1/31/2024,North,3
117096,512,5,1/31/2024,East,3
117097,3426,2,1/31/2024,West,3
117098,1443,5,1/31/2024,East,3
117099,183,2,1/31/2024,North,4
117100,3442,1,1/31/2024,West,1
117101,1,2,1/31/2024,North,2
117102,589,2,1/31/2024,South,1
117103,4174,5,1/31/2024,South,1
117104,4394,3,1/31/2024,West,2
117105,1095,4,1/31/2024,East,2
117106,3346,1,1/31/2024,West,5
117107,2572,2,1/31/2024,West,1
117108,243,2,1/31/2024,Central,1
117109,4888,1,1/31/2024,West,5
117110,1611,4,1/31/2024,East,2
117111,2759,5,1/31/2024,East,1
117112,2882,4,1/31/2024,Central,2
117113,2694,5,1/31/2024,West,3
117114,4294,2,1/31/2024,South,2
117115,4936,3,1/31/2024,East,5
117116,1008,3,1/31/2024,Central,4
117117,3520,5,1/31/2024,Central,1
117118,3235,1,1/31/2024,North,4
117119,1510,5,1/31/2024,West,3
117120,825,3,1/31/2024,West,4
117121,4127,3,1/31/2024,South,5
117122,4849,5,1/31/2024,South,3
117123,1552,5,1/31/2024,Central,3
117124,3729,2,1/31/2024,South,2
117125,1451,3,1/31/2024,Central,2
117126,973,5,1/31/2024,South,2
117127,977,5,1/31/2024,North,2
117128,1770,3,1/31/2024,West,3
117129,3593,5,1/31/2024,East,3
117130,2233,3,1/31/2024,North,3
117131,4211,3,1/31/2024,North,1
117132,3798,2,1/31/2024,South,4
117133,4462,2,1/31/2024,East,1
117134,3100,1,1/31/2024,South,5
117135,1609,2,1/31/2024,East,4
117136,122,2,1/31/2024,East,2
117137,382,5,1/31/2024,West,5
117138,2407,2,1/31/2024,North,1
117139,1748,4,1/31/2024,East,1
117140,2358,2,1/31/2024,North,1
117141,787,2,1/31/2024,Central,2
117142,1958,1,1/31/2024,North,5
117143,4063,4,1/31/2024,West,5
117144,433,1,1/31/2024,South,2
117145,3825,4,1/31/2024,East,5
117146,1420,4,1/31/2024,West,4
117147,3603,1,1/31/2024,West,2
117148,2969,2,1/31/2024,East,3
117149,882,4,1/31/2024,Central,4
117150,2323,5,1/31/2024,South,2
117151,3396,4,1/31/2024,South,2
117152,2407,3,1/31/2024,North,2
117153,589,3,1/31/2024,South,4
117154,3715,4,1/31/2024,East,5
117155,4658,2,1/31/2024,East,5
117156,318,4,1/31/2024,Central,5
117157,1563,3,1/31/2024,East,5
117158,735,1,1/31/2024,Central,3
117159,121,5,1/31/2024,West,1
117160,3651,5,1/31/2024,West,1
117161,3817,3,1/31/2024,Central,5
117162,4595,4,1/31/2024,West,1
117163,3312,3,1/31/2024,South,3
117164,1497,5,1/31/2024,Central,1
117165,3105,4,1/31/2024,West,4
117166,248,5,1/31/2024,South,2
117167,1663,5,1/31/2024,North,3
117168,498,1,1/31/2024,North,3
117169,1455,4,1/31/2024,Central,3
117170,4146,3,1/31/2024,West,1
117171,3543,4,1/31/2024,North,1
117172,3601,1,1/31/2024,Central,4
117173,4245,4,1/31/2024,North,5
117174,3143,1,1/31/2024,North,1
117175,4357,3,1/31/2024,Central,1
117176,754,4,1/31/2024,Central,5
117177,4316,3,1/31/2024,North,5
117178,1388,2,1/31/2024,West,5
117179,4001,5,1/31/2024,East,5
117180,695,3,1/31/2024,North,1
117181,629,5,2/1/2024,South,3
117182,1574,5,2/1/2024,West,1
117183,10,5,2/1/2024,East,3
117184,3161,5,2/1/2024,North,2
117185,2729,2,2/1/2024,South,2
117186,1919,1,2/1/2024,Central,4
117187,1518,3,2/1/2024,West,1
117188,2689,5,2/1/2024,West,5
117189,1781,2,2/1/2024,South,3
117190,563,1,2/1/2024,West,4
117191,1861,4,2/1/2024,East,3
117192,305,5,2/1/2024,South,5
117193,4945,4,2/1/2024,East,1
117194,4655,5,2/1/2024,West,4
117195,1687,1,2/1/2024,Central,3
117196,4048,1,2/1/2024,Central,4
117197,2206,2,2/1/2024,East,1
117198,3013,1,2/1/2024,South,1
117199,753,4,2/1/2024,East,3
117200,1142,2,2/1/2024,West,5
117201,2569,4,2/1/2024,South,1
117202,2572,4,2/1/2024,South,5
117203,4557,5,2/1/2024,East,1
117204,877,2,2/1/2024,North,4
117205,3623,1,2/1/2024,South,5
117206,3317,2,2/1/2024,West,3
117207,2473,4,2/1/2024,North,5
117208,265,4,2/1/2024,East,1
117209,4781,4,2/1/2024,Central,3
117210,4624,5,2/1/2024,Central,3
117211,4494,4,2/1/2024,North,5
117212,294,5,2/1/2024,West,1
117213,3468,4,2/1/2024,East,1
117214,3893,5,2/1/2024,South,5
117215,3704,4,2/1/2024,West,5
117216,4224,1,2/1/2024,West,5
117217,4756,2,2/1/2024,North,4
117218,3221,3,2/1/2024,North,2
117219,3650,2,2/1/2024,East,5
117220,1135,2,2/1/2024,North,4
117221,4371,3,2/1/2024,East,4
117222,2261,5,2/1/2024,South,4
117223,1437,2,2/1/2024,North,2
117224,3845,4,2/1/2024,Central,2
117225,4642,3,2/1/2024,South,3
117226,3459,2,2/1/2024,Central,2
117227,3461,1,2/1/2024,East,1
117228,2377,1,2/1/2024,West,5
117229,3839,3,2/1/2024,West,2
117230,2495,1,2/1/2024,South,4
117231,1566,2,2/1/2024,North,2
117232,1705,1,2/1/2024,West,3
117233,3086,1,2/1/2024,North,3
117234,3774,3,2/1/2024,East,1
117235,4643,2,2/1/2024,East,1
117236,1853,4,2/1/2024,South,2
117237,1145,4,2/1/2024,West,3
117238,1900,4,2/1/2024,South,4
117239,1553,5,2/1/2024,Central,1
117240,869,1,2/1/2024,West,4
117241,3231,4,2/1/2024,West,5
117242,1942,4,2/1/2024,Central,3
117243,1587,2,2/1/2024,East,2
117244,4473,3,2/1/2024,South,4
117245,4336,3,2/1/2024,North,5
117246,1429,1,2/1/2024,East,1
117247,2199,3,2/1/2024,Central,5
117248,4540,4,2/1/2024,East,1
117249,4115,4,2/1/2024,East,4
117250,3658,1,2/1/2024,West,5
117251,3821,3,2/1/2024,West,1
117252,4690,5,2/1/2024,South,1
117253,3325,2,2/1/2024,Central,3
117254,1532,1,2/1/2024,Central,5
117255,1719,4,2/1/2024,East,3
117256,1358,3,2/1/2024,Central,4
117257,268,3,2/1/2024,East,1
117258,4496,2,2/1/2024,Central,2
117259,1713,1,2/1/2024,North,1
117260,1528,2,2/1/2024,Central,4
117261,1177,1,2/1/2024,East,3
117262,701,1,2/1/2024,East,3
117263,3232,1,2/1/2024,Central,1
117264,22,1,2/1/2024,South,1
117265,621,4,2/1/2024,South,1
117266,2050,2,2/1/2024,North,4
117267,3110,3,2/1/2024,South,1
117268,1080,3,2/1/2024,Central,1
117269,285,4,2/1/2024,South,1
117270,1962,3,2/1/2024,North,2
117271,1816,3,2/1/2024,West,3
117272,1032,1,2/1/2024,North,5
117273,1008,2,2/1/2024,Central,3
117274,2358,4,2/1/2024,Central,2
117275,2571,4,2/1/2024,South,4
117276,3214,1,2/1/2024,East,5
117277,3202,1,2/1/2024,East,5
117278,2423,1,2/1/2024,North,1
117279,1187,5,2/1/2024,North,4
117280,1526,5,2/1/2024,Central,3
117281,4940,1,2/1/2024,East,2
117282,2032,4,2/1/2024,South,1
117283,3882,5,2/1/2024,Central,1
117284,3777,3,2/1/2024,East,4
117285,4069,4,2/1/2024,South,2
117286,2831,5,2/1/2024,Central,2
117287,4970,3,2/1/2024,South,1
117288,3466,2,2/1/2024,West,5
117289,3612,3,2/1/2024,North,3
117290,1025,2,2/1/2024,North,3
117291,2144,2,2/1/2024,East,5
117292,4222,1,2/1/2024,West,1
117293,1446,5,2/1/2024,Central,5
117294,3990,1,2/1/2024,South,2
117295,1874,3,2/1/2024,South,4
117296,2670,1,2/1/2024,West,3
117297,1473,4,2/1/2024,West,5
117298,1248,3,2/1/2024,South,3
117299,4722,4,2/1/2024,South,3
117300,3404,5,2/1/2024,North,3
117301,7,1,2/1/2024,Central,1
117302,3496,2,2/1/2024,West,3
117303,308,2,2/1/2024,East,5
117304,4220,2,2/1/2024,South,2
117305,1547,1,2/1/2024,South,3
117306,2382,1,2/1/2024,East,2
117307,2543,5,2/1/2024,West,1
117308,1790,2,2/1/2024,West,2
117309,161,4,2/1/2024,East,1
117310,4493,5,2/1/2024,North,5
117311,3473,4,2/1/2024,West,3
117312,4182,4,2/1/2024,West,4
117313,2903,1,2/1/2024,North,3
117314,4692,1,2/1/2024,North,5
117315,3661,3,2/1/2024,West,5
117316,2437,4,2/1/2024,West,2
117317,1996,1,2/1/2024,West,4
117318,2148,2,2/1/2024,East,1
117319,1313,2,2/1/2024,South,4
117320,3470,2,2/1/2024,South,2
117321,1218,5,2/1/2024,West,2
117322,3833,3,2/1/2024,South,4
117323,4010,2,2/1/2024,West,2
117324,2837,2,2/1/2024,Central,2
117325,2896,5,2/1/2024,East,2
117326,3340,4,2/1/2024,North,2
117327,3842,4,2/1/2024,Central,4
117328,2958,4,2/1/2024,West,3
117329,2167,4,2/1/2024,East,3
117330,3281,3,2/1/2024,East,2
117331,2170,1,2/1/2024,North,3
117332,1924,2,2/1/2024,East,4
117333,543,4,2/1/2024,East,1
117334,4567,1,2/1/2024,Central,3
117335,2678,5,2/1/2024,West,4
117336,3271,3,2/1/2024,Central,4
117337,3131,5,2/1/2024,East,2
117338,3499,2,2/1/2024,North,5
117339,3032,5,2/1/2024,East,4
117340,609,4,2/1/2024,East,3
117341,2608,4,2/1/2024,Central,1
117342,3534,5,2/1/2024,West,3
117343,4577,5,2/1/2024,South,5
117344,2713,1,2/1/2024,North,4
117345,242,4,2/1/2024,East,3
117346,4033,3,2/1/2024,Central,1
117347,1814,5,2/1/2024,North,5
117348,841,2,2/1/2024,South,5
117349,3561,5,2/1/2024,North,3
117350,3921,2,2/1/2024,Central,2
117351,2653,2,2/1/2024,East,1
117352,1692,4,2/1/2024,Central,2
117353,628,5,2/1/2024,Central,5
117354,728,3,2/1/2024,North,2
117355,2368,2,2/1/2024,East,4
117356,4100,5,2/1/2024,North,4
117357,3476,3,2/1/2024,West,3
117358,3384,1,2/1/2024,West,4
117359,3980,5,2/1/2024,West,5
117360,47,3,2/1/2024,West,4
117361,4236,1,2/1/2024,South,5
117362,2395,2,2/1/2024,West,2
117363,1172,3,2/1/2024,North,2
117364,4858,5,2/1/2024,East,3
117365,4794,3,2/2/2024,South,5
117366,3018,1,2/2/2024,East,2
117367,806,4,2/2/2024,East,1
117368,4744,5,2/2/2024,East,4
117369,2678,5,2/2/2024,North,2
117370,225,2,2/2/2024,North,2
117371,1066,5,2/2/2024,South,2
117372,4383,4,2/2/2024,West,3
117373,4320,4,2/2/2024,East,2
117374,133,4,2/2/2024,South,4
117375,4819,3,2/2/2024,North,4
117376,670,2,2/2/2024,East,1
117377,4577,3,2/2/2024,East,5
117378,1960,5,2/2/2024,North,3
117379,42,5,2/2/2024,South,1
117380,2996,5,2/2/2024,North,4
117381,951,5,2/2/2024,East,2
117382,1314,1,2/2/2024,Central,2
117383,4796,3,2/2/2024,East,4
117384,3801,5,2/2/2024,East,5
117385,4263,2,2/2/2024,South,1
117386,1597,3,2/2/2024,East,2
117387,752,4,2/2/2024,North,3
117388,2140,1,2/2/2024,West,1
117389,1541,2,2/2/2024,South,5
117390,1103,5,2/2/2024,North,4
117391,4963,4,2/2/2024,South,5
117392,1289,2,2/2/2024,South,1
117393,1164,1,2/2/2024,West,5
117394,2750,4,2/2/2024,West,3
117395,3431,4,2/2/2024,Central,3
117396,4797,5,2/2/2024,South,3
117397,99,1,2/2/2024,Central,4
117398,2259,2,2/2/2024,Central,5
117399,3100,5,2/2/2024,West,4
117400,1596,2,2/2/2024,Central,2
117401,4514,3,2/2/2024,Central,3
117402,412,5,2/2/2024,East,2
117403,3836,2,2/2/2024,East,2
117404,1588,2,2/2/2024,East,3
117405,2774,3,2/2/2024,West,2
117406,2129,1,2/2/2024,Central,5
117407,1165,2,2/2/2024,South,3
117408,650,1,2/2/2024,East,5
117409,1730,3,2/2/2024,Central,4
117410,4470,4,2/2/2024,South,5
117411,3769,4,2/2/2024,North,1
117412,4238,2,2/2/2024,Central,1
117413,468,4,2/2/2024,South,2
117414,3619,2,2/2/2024,Central,1
117415,4099,3,2/2/2024,East,2
117416,1467,1,2/2/2024,Central,3
117417,4278,5,2/2/2024,South,5
117418,581,4,2/2/2024,South,5
117419,4234,4,2/2/2024,East,2
117420,3825,1,2/2/2024,South,1
117421,3792,4,2/2/2024,North,1
117422,1216,3,2/2/2024,East,1
117423,695,4,2/2/2024,East,2
117424,190,5,2/2/2024,South,1
117425,723,5,2/2/2024,North,3
117426,2665,3,2/2/2024,North,4
117427,102,3,2/2/2024,East,5
117428,3366,4,2/2/2024,East,2
117429,1641,2,2/2/2024,North,2
117430,2791,4,2/2/2024,North,1
117431,2899,4,2/2/2024,North,2
117432,4762,2,2/2/2024,Central,3
117433,2443,2,2/2/2024,South,3
117434,2087,1,2/2/2024,North,4
117435,4927,2,2/2/2024,South,3
117436,1462,4,2/2/2024,East,2
117437,3020,4,2/2/2024,Central,4
117438,486,1,2/2/2024,West,1
117439,4897,3,2/2/2024,West,2
117440,2117,2,2/2/2024,South,4
117441,2549,3,2/2/2024,East,1
117442,441,3,2/2/2024,West,4
117443,3846,2,2/2/2024,South,5
117444,4352,4,2/2/2024,East,4
117445,1368,2,2/2/2024,North,2
117446,806,5,2/2/2024,West,2
117447,390,1,2/2/2024,North,3
117448,3200,5,2/2/2024,East,2
117449,44,1,2/2/2024,West,1
117450,2340,5,2/2/2024,Central,1
117451,217,2,2/2/2024,North,5
117452,3033,3,2/2/2024,Central,3
117453,2426,3,2/2/2024,North,3
117454,1812,3,2/2/2024,South,3
117455,4898,3,2/2/2024,Central,3
117456,4025,3,2/2/2024,East,4
117457,3935,2,2/2/2024,South,5
117458,2122,2,2/2/2024,North,3
117459,846,2,2/2/2024,South,3
117460,1382,4,2/2/2024,East,2
117461,4971,3,2/2/2024,East,1
117462,3313,5,2/2/2024,West,4
117463,1730,1,2/2/2024,North,4
117464,4060,2,2/2/2024,Central,5
117465,709,1,2/2/2024,West,1
117466,661,2,2/2/2024,Central,5
117467,1939,2,2/2/2024,North,3
117468,4614,4,2/2/2024,South,4
117469,655,3,2/2/2024,South,2
117470,4620,1,2/2/2024,Central,3
117471,2988,2,2/2/2024,North,5
117472,3855,5,2/2/2024,East,5
117473,1110,1,2/2/2024,South,5
117474,2610,2,2/2/2024,Central,2
117475,4346,3,2/2/2024,Central,4
117476,1611,4,2/2/2024,North,4
117477,3430,3,2/2/2024,Central,4
117478,3744,4,2/2/2024,North,4
117479,854,2,2/2/2024,South,4
117480,2703,1,2/2/2024,West,1
117481,182,5,2/2/2024,Central,4
117482,3406,3,2/2/2024,West,5
117483,1090,4,2/2/2024,West,2
117484,824,4,2/2/2024,North,3
117485,2973,3,2/2/2024,East,2
117486,3358,1,2/2/2024,West,2
117487,1927,2,2/2/2024,North,4
117488,2730,4,2/2/2024,West,5
117489,1765,1,2/2/2024,East,1
117490,2567,1,2/2/2024,West,3
117491,4393,5,2/2/2024,North,5
117492,2172,3,2/2/2024,West,2
117493,905,1,2/2/2024,South,4
117494,2156,2,2/2/2024,North,5
117495,4753,5,2/2/2024,West,5
117496,3378,5,2/2/2024,East,3
117497,3735,4,2/2/2024,West,2
117498,1001,5,2/2/2024,South,2
117499,1561,4,2/2/2024,South,4
117500,4752,2,2/2/2024,West,3
117501,2310,1,2/2/2024,Central,2
117502,3321,1,2/2/2024,West,1
117503,2712,2,2/2/2024,Central,4
117504,4615,3,2/2/2024,Central,5
117505,2683,4,2/2/2024,South,4
117506,800,1,2/2/2024,North,4
117507,472,2,2/2/2024,South,3
117508,1724,1,2/2/2024,Central,1
117509,863,2,2/2/2024,West,4
117510,3788,4,2/2/2024,North,5
117511,759,3,2/2/2024,East,1
117512,116,2,2/2/2024,North,4
117513,2138,4,2/2/2024,East,1
117514,2360,2,2/2/2024,East,3
117515,4609,4,2/2/2024,East,3
117516,2334,5,2/2/2024,East,2
117517,2282,4,2/2/2024,North,2
117518,3012,5,2/2/2024,North,4
117519,1660,4,2/2/2024,Central,3
117520,4848,2,2/2/2024,North,2
117521,2961,4,2/2/2024,Central,3
117522,254,5,2/2/2024,North,2
117523,3771,4,2/2/2024,East,2
117524,4391,5,2/2/2024,East,1
117525,3835,2,2/2/2024,Central,4
117526,1355,3,2/2/2024,West,3
117527,3402,1,2/2/2024,Central,2
117528,3528,1,2/2/2024,South,5
117529,2103,3,2/2/2024,South,5
117530,1112,5,2/2/2024,East,5
117531,3257,4,2/2/2024,North,1
117532,896,1,2/2/2024,Central,5
117533,2608,5,2/2/2024,East,3
117534,232,1,2/2/2024,West,3
117535,788,2,2/2/2024,Central,3
117536,1490,5,2/2/2024,West,2
117537,293,3,2/2/2024,South,5
117538,2474,1,2/2/2024,West,3
117539,1390,1,2/2/2024,Central,3
117540,692,5,2/2/2024,West,1
117541,751,2,2/2/2024,West,2
117542,615,2,2/2/2024,West,1
117543,635,5,2/2/2024,West,3
117544,1170,2,2/2/2024,East,2
117545,1048,2,2/2/2024,West,3
117546,4516,5,2/2/2024,South,3
117547,3072,1,2/2/2024,North,2
117548,4007,3,2/2/2024,South,1
117549,2852,4,2/2/2024,North,2
117550,3410,2,2/3/2024,East,2
117551,3505,2,2/3/2024,East,1
117552,1003,1,2/3/2024,Central,4
117553,2404,4,2/3/2024,East,3
117554,2306,3,2/3/2024,East,1
117555,2046,2,2/3/2024,Central,3
117556,4737,4,2/3/2024,East,4
117557,647,2,2/3/2024,West,3
117558,404,4,2/3/2024,East,4
117559,2081,5,2/3/2024,West,2
117560,840,1,2/3/2024,Central,3
117561,4732,1,2/3/2024,Central,5
117562,885,1,2/3/2024,East,5
117563,943,5,2/3/2024,East,5
117564,333,3,2/3/2024,West,1
117565,3630,1,2/3/2024,Central,2
117566,3858,1,2/3/2024,Central,2
117567,4438,5,2/3/2024,East,1
117568,2276,2,2/3/2024,West,5
117569,2367,4,2/3/2024,West,3
117570,185,4,2/3/2024,South,5
117571,2197,5,2/3/2024,East,4
117572,4065,4,2/3/2024,North,1
117573,1914,4,2/3/2024,West,5
117574,3837,1,2/3/2024,North,4
117575,1783,3,2/3/2024,East,2
117576,1875,4,2/3/2024,West,3
117577,863,4,2/3/2024,North,1
117578,4221,5,2/3/2024,South,4
117579,3321,5,2/3/2024,North,2
117580,2707,2,2/3/2024,West,2
117581,1703,5,2/3/2024,Central,3
117582,2302,4,2/3/2024,North,4
117583,97,1,2/3/2024,Central,1
117584,2713,2,2/3/2024,East,5
117585,541,4,2/3/2024,Central,3
117586,361,4,2/3/2024,South,1
117587,1213,4,2/3/2024,Central,2
117588,1248,1,2/3/2024,West,4
117589,392,3,2/3/2024,East,4
117590,3032,4,2/3/2024,North,5
117591,2953,2,2/3/2024,East,5
117592,3716,4,2/3/2024,North,3
117593,3927,2,2/3/2024,North,5
117594,1884,4,2/3/2024,Central,5
117595,439,1,2/3/2024,Central,5
117596,2041,1,2/3/2024,West,2
117597,821,3,2/3/2024,West,4
117598,3620,2,2/3/2024,North,1
117599,2222,4,2/3/2024,South,4
117600,3184,2,2/3/2024,East,4
117601,2386,2,2/3/2024,East,4
117602,2838,5,2/3/2024,North,3
117603,889,3,2/3/2024,West,3
117604,2486,3,2/3/2024,South,3
117605,3962,4,2/3/2024,Central,2
117606,4501,1,2/3/2024,South,5
117607,90,3,2/3/2024,Central,1
117608,4251,5,2/3/2024,Central,3
117609,4019,5,2/3/2024,West,2
117610,138,1,2/3/2024,North,4
117611,3180,1,2/3/2024,West,5
117612,4101,4,2/3/2024,South,3
117613,4914,3,2/3/2024,West,4
117614,3703,4,2/3/2024,Central,1
117615,110,3,2/3/2024,West,1
117616,2095,2,2/3/2024,West,3
117617,1772,1,2/3/2024,North,1
117618,4765,2,2/3/2024,Central,4
117619,748,1,2/3/2024,Central,3
117620,4363,4,2/3/2024,Central,3
117621,4575,4,2/3/2024,East,5
117622,1434,5,2/3/2024,West,3
117623,74,4,2/3/2024,Central,4
117624,761,4,2/3/2024,South,1
117625,4333,3,2/3/2024,East,5
117626,3911,1,2/3/2024,North,1
117627,433,2,2/3/2024,South,3
117628,3535,4,2/3/2024,East,4
117629,165,3,2/3/2024,West,5
117630,3121,5,2/3/2024,East,5
117631,2889,1,2/3/2024,Central,3
117632,4835,5,2/3/2024,South,3
117633,912,3,2/3/2024,South,4
117634,2729,5,2/3/2024,East,5
117635,4721,2,2/3/2024,West,3
117636,4125,2,2/3/2024,North,5
117637,932,5,2/3/2024,Central,4
117638,3923,3,2/3/2024,East,3
117639,3131,1,2/3/2024,South,1
117640,4075,3,2/3/2024,Central,1
117641,2540,3,2/3/2024,Central,3
117642,1817,5,2/3/2024,North,5
117643,1780,2,2/3/2024,East,2
117644,3912,2,2/3/2024,South,2
117645,4283,1,2/3/2024,East,4
117646,4093,3,2/3/2024,West,2
117647,4805,4,2/3/2024,North,1
117648,3405,4,2/3/2024,North,2
117649,3711,5,2/3/2024,East,4
117650,1423,1,2/3/2024,South,2
117651,966,5,2/3/2024,East,2
117652,718,5,2/3/2024,Central,5
117653,789,4,2/3/2024,South,5
117654,4027,4,2/3/2024,North,5
117655,2621,4,2/3/2024,West,3
117656,2504,4,2/3/2024,North,5
117657,1444,5,2/3/2024,East,1
117658,4106,3,2/3/2024,North,5
117659,1692,1,2/3/2024,Central,2
117660,59,5,2/3/2024,Central,1
117661,962,4,2/3/2024,North,2
