product_id,category,cost_price,selling_price
2212,Electronics,34814,35014
2213,Electronics,12891,13758
2214,Home,8693,10308
2215,Electronics,41910,42636
2216,Fashion,1147,2307
2217,Sports,6900,8336
2218,Grocery,455,1399
2219,Grocery,314,1901
2220,Fashion,4810,4943
2221,Grocery,421,1664
2222,Sports,1011,2535
2223,Grocery,393,1005
2224,Home,4089,5837
2225,Sports,2202,2951
2226,Sports,7347,9129
2227,Fashion,3190,3800
2228,Grocery,212,2139
2229,Fashion,3048,4270
2230,Home,6866,7851
2231,Sports,6332,7035
2232,Grocery,296,418
2233,Grocery,305,2277
2234,Electronics,46510,46675
2235,Fashion,4868,5413
2236,Sports,5486,5819
2237,Electronics,34584,35218
2238,Electronics,32535,34341
2239,Sports,2607,3890
2240,Fashion,3948,4982
2241,Home,1528,2681
2242,Fashion,817,1734
2243,Electronics,39833,40877
2244,Grocery,353,2029
2245,Home,2592,4540
2246,Sports,7459,9069
2247,Grocery,102,1255
2248,Grocery,450,1603
2249,Home,5368,6680
2250,Sports,2128,2593
2251,Electronics,45030,45543
2252,Home,2637,3239
2253,Grocery,204,2041
2254,Home,8099,9631
2255,Grocery,314,1545
2256,Fashion,4038,5451
2257,Home,4716,6322
2258,Home,8683,8867
2259,Electronics,47748,48122
2260,Grocery,201,1557
2261,Grocery,193,408
2262,Home,5338,6268
2263,Electronics,11667,12175
2264,Sports,4187,5514
2265,Home,1652,2040
2266,Electronics,13902,15861
2267,Fashion,3229,3329
2268,Fashion,2531,2984
2269,Electronics,15862,17270
2270,Fashion,4204,5095
2271,Sports,6873,8297
2272,Sports,4874,6113
2273,Electronics,46086,47532
2274,Fashion,3495,5351
2275,Sports,2517,4471
2276,Grocery,408,1368
2277,Sports,2920,4916
2278,Grocery,192,1646
2279,Electronics,22761,22996
2280,Grocery,410,1841
2281,Electronics,20803,22298
2282,Grocery,486,1108
2283,Grocery,277,605
2284,Home,9615,10731
2285,Home,8837,10441
2286,Electronics,16621,16900
2287,Electronics,46455,47233
2288,Fashion,2964,3701
2289,Fashion,2766,4498
2290,Electronics,26093,27617
2291,Fashion,772,1952
2292,Electronics,43819,44260
2293,Home,3220,4038
2294,Electronics,33296,33740
2295,Electronics,38014,38709
2296,Electronics,18959,20097
2297,Grocery,317,2214
2298,Electronics,39515,39790
2299,Sports,3758,5284
2300,Sports,3113,5099
2301,Home,5561,6531
2302,Fashion,872,1707
2303,Grocery,118,942
2304,Fashion,1787,3589
2305,Grocery,318,640
2306,Grocery,129,2111
2307,Grocery,262,1466
2308,Electronics,48845,49420
2309,Grocery,386,2309
2310,Fashion,759,1884
2311,Fashion,4334,5351
2312,Sports,6610,8518
2313,Grocery,162,418
2314,Sports,4387,5860
2315,Home,4811,6761
2316,Grocery,185,638
2317,Fashion,2668,3668
2318,Home,8931,9079
2319,Grocery,328,1285
2320,Electronics,45816,46480
2321,Grocery,366,1731
2322,Grocery,462,1639
2323,Grocery,118,2075
2324,Sports,2662,3348
2325,Sports,5393,7101
2326,Sports,4663,6133
2327,Electronics,17567,19213
2328,Sports,3749,5641
2329,Home,2296,3982
2330,Home,9457,11027
2331,Sports,2718,3382
2332,Grocery,481,1660
2333,Electronics,21745,22956
2334,Home,7741,8125
2335,Fashion,2586,4187
2336,Fashion,1850,3437
2337,Grocery,291,863
2338,Grocery,80,2018
2339,Grocery,173,1372
2340,Home,3261,3552
2341,Sports,4611,5263
2342,Fashion,1510,1805
2343,Electronics,29971,30401
2344,Electronics,48691,49848
2345,Electronics,23063,23213
2346,Fashion,4483,6456
2347,Fashion,2614,3144
2348,Electronics,21416,22276
2349,Fashion,710,2695
2350,Sports,4184,5871
2351,Grocery,182,1614
2352,Home,4038,5867
2353,Electronics,36699,37610
2354,Sports,7902,9863
2355,Sports,6048,7238
2356,Fashion,1349,1552
2357,Grocery,475,1581
2358,Grocery,326,1213
2359,Fashion,3862,5667
2360,Fashion,4402,5831
2361,Sports,3016,3276
2362,Home,3871,5710
2363,Home,5453,7182
2364,Home,5190,6111
2365,Sports,4640,5214
2366,Sports,5438,7282
2367,Electronics,37150,37760
2368,Grocery,422,1379
2369,Home,9705,10172
2370,Sports,6182,7513
2371,Home,6809,7717
2372,Fashion,4858,5513
2373,Sports,1766,3015
2374,Fashion,2085,3008
2375,Grocery,338,1119
2376,Sports,4699,5804
2377,Home,3456,4518
2378,Home,5352,6452
2379,Sports,5979,7630
2380,Electronics,7882,9052
2381,Sports,1285,1787
2382,Grocery,236,1500
2383,Sports,6073,6732
2384,Sports,6466,8423
2385,Home,1609,3343
2386,Grocery,437,1930
2387,Sports,1871,3525
2388,Electronics,32932,34048
2389,Fashion,1049,1486
2390,Grocery,122,2086
2391,Home,2713,4125
2392,Sports,7274,9162
2393,Sports,1927,3832
2394,Home,4224,5883
2395,Sports,2931,4291
2396,Fashion,945,2591
2397,Grocery,373,1036
2398,Grocery,262,505
2399,Fashion,3215,3930
2400,Grocery,252,1296
2401,Sports,2981,3258
2402,Fashion,4617,6140
2403,Grocery,75,1052
2404,Grocery,258,2215
2405,Electronics,36786,38765
2406,Fashion,3945,4635
2407,Fashion,1777,3746
2408,Grocery,68,1482
2409,Electronics,10502,11855
2410,Home,1459,2765
2411,Electronics,46018,47914
2412,Fashion,4973,6405
2413,Grocery,448,999
2414,Electronics,44670,46103
2415,Grocery,177,1699
2416,Fashion,4948,5457
2417,Home,5318,6109
2418,Home,3605,3950
2419,Electronics,15535,16263
2420,Grocery,479,1496
2421,Fashion,2964,4399
2422,Sports,4662,6647
2423,Electronics,37804,38020
2424,Fashion,895,2253
2425,Home,3508,4780
2426,Home,6884,7227
2427,Electronics,23951,24343
2428,Fashion,4097,4279
2429,Fashion,1936,3269
2430,Home,7022,8835
2431,Grocery,310,1619
2432,Fashion,1154,2639
2433,Electronics,17245,18046
2434,Sports,5816,7636
2435,Electronics,20157,20343
2436,Sports,5150,6085
2437,Sports,6021,6856
2438,Fashion,666,1322
2439,Grocery,369,883
2440,Fashion,910,2013
2441,Electronics,16804,18290
2442,Fashion,594,2063
2443,Electronics,8217,9198
2444,Fashion,1522,3410
2445,Fashion,2073,3897
2446,Home,3007,4228
2447,Fashion,2617,4357
2448,Fashion,2016,3573
2449,Fashion,4883,6872
2450,Home,7051,8394
2451,Electronics,9709,11501
2452,Home,1463,1919
2453,Sports,5043,5897
2454,Home,8407,9461
2455,Electronics,15733,16373
2456,Grocery,447,2427
2457,Home,4336,6250
2458,Electronics,13896,15848
2459,Sports,3935,4994
2460,Sports,6835,6977
2461,Fashion,1512,2457
2462,Sports,7988,9150
2463,Home,9311,9667
2464,Grocery,461,815
2465,Grocery,363,1629
2466,Electronics,19998,21539
2467,Home,9177,9598
2468,Home,4201,4887
2469,Electronics,47851,48547
2470,Electronics,18683,19199
2471,Grocery,411,1752
2472,Electronics,29775,31750
2473,Fashion,2315,2697
2474,Electronics,28497,29502
2475,Grocery,500,814
2476,Home,3623,5306
2477,Home,9621,11484
2478,Grocery,425,594
2479,Electronics,34611,36563
2480,Fashion,1259,2952
2481,Home,8091,8957
2482,Electronics,27053,28554
2483,Electronics,8041,9331
2484,Fashion,4982,5918
2485,Electronics,26736,26962
2486,Sports,7259,7451
2487,Fashion,4560,6155
2488,Electronics,20428,22122
2489,Electronics,38259,38967
2490,Electronics,25907,26143
2491,Electronics,13357,13850
2492,Home,4338,4965
2493,Grocery,475,733
2494,Sports,7091,8004
2495,Fashion,1070,1299
2496,Fashion,913,2833
2497,Grocery,447,1065
2498,Electronics,11557,12131
2499,Sports,5991,6336
2500,Sports,2762,3469
2501,Home,7471,9295
2502,Electronics,17617,19497
2503,Home,9663,10819
2504,Sports,1218,1925
2505,Electronics,26455,27402
2506,Electronics,7838,8396
2507,Grocery,172,505
2508,Grocery,175,1597
2509,Fashion,1007,1811
2510,Fashion,687,2048
2511,Home,6923,8780
2512,Fashion,1041,3003
2513,Home,7565,9070
2514,Sports,3067,5057
2515,Electronics,26068,27984
2516,Sports,4373,5896
2517,Electronics,12536,13139
2518,Grocery,492,1219
2519,Home,4624,6615
2520,Home,3464,3931
2521,Grocery,138,1256
2522,Electronics,12280,13063
2523,Fashion,4213,4871
2524,Electronics,13872,15622
2525,Home,1977,2462
2526,Electronics,26208,27385
2527,Sports,5555,6472
2528,Home,1080,2765
2529,Sports,1403,3373
2530,Grocery,381,1649
2531,Grocery,407,2045
2532,Home,4870,6603
2533,Grocery,124,738
2534,Fashion,859,1244
2535,Grocery,112,799
2536,Home,6823,6945
2537,Sports,5557,6390
2538,Home,3345,4952
2539,Sports,3681,4420
2540,Sports,6725,8569
2541,Sports,5551,6888
2542,Sports,4332,5355
2543,Electronics,39309,40697
2544,Home,6880,7121
2545,Fashion,2545,3300
2546,Home,1113,1430
2547,Sports,5595,5728
2548,Electronics,48861,49826
2549,Fashion,1785,2404
2550,Home,3725,5534
2551,Electronics,8357,10101
2552,Grocery,234,442
2553,Home,8243,10075
2554,Grocery,73,1267
2555,Fashion,1449,2452
2556,Home,7719,8105
2557,Electronics,30819,32243
2558,Fashion,2583,3586
2559,Sports,7130,7979
2560,Electronics,35771,37654
2561,Home,7906,8541
2562,Home,7780,8881
2563,Electronics,49627,51005
2564,Electronics,34292,35036
2565,Fashion,2647,3114
2566,Home,5446,5749
2567,Home,5355,6138
2568,Electronics,39046,39559
2569,Home,4143,5717
2570,Grocery,436,1908
2571,Electronics,28920,29829
2572,Fashion,2580,2966
2573,Fashion,1844,2153
2574,Sports,2877,3334
2575,Electronics,18047,19466
2576,Fashion,3898,5530
2577,Sports,2359,3145
2578,Electronics,28274,30214
2579,Home,8094,9244
2580,Grocery,494,2463
2581,Electronics,40704,42447
2582,Fashion,3967,5671
2583,Electronics,48389,49389
2584,Electronics,48067,49566
2585,Electronics,44956,46661
2586,Grocery,200,1435
2587,Sports,3857,5237
2588,Grocery,292,1892
2589,Home,5096,7026
2590,Electronics,15276,16856
2591,Home,1234,3144
2592,Electronics,25877,27098
2593,Electronics,7305,8404
2594,Home,3914,4127
2595,Sports,3142,4533
2596,Fashion,2638,3726
2597,Electronics,20219,21999
2598,Home,3843,5498
2599,Electronics,21312,21699
2600,Sports,2945,4879
2601,Grocery,372,1196
2602,Sports,1772,3300
2603,Electronics,33678,33955
2604,Fashion,1735,2526
2605,Grocery,406,968
2606,Home,8782,8909
2607,Fashion,3455,4360
2608,Grocery,366,989
2609,Sports,5088,5986
2610,Electronics,10291,10619
2611,Fashion,1494,2360
2612,Electronics,9564,10191
2613,Electronics,31725,32082
2614,Fashion,924,2199
2615,Electronics,7055,8246
2616,Electronics,25096,26589
2617,Sports,2726,3473
2618,Electronics,26985,27781
2619,Home,3164,3887
2620,Electronics,31698,32106
2621,Fashion,1635,3420
2622,Electronics,48046,48727
2623,Home,2017,2641
2624,Home,2382,3603
2625,Home,1789,2921
2626,Grocery,291,2057
2627,Electronics,30093,30221
2628,Sports,6293,7662
2629,Electronics,42960,44516
2630,Fashion,1691,3563
2631,Grocery,118,404
2632,Sports,1865,2434
2633,Sports,4239,5138
2634,Sports,5373,5711
2635,Grocery,78,1799
2636,Fashion,1793,2447
2637,Electronics,49252,49895
2638,Home,8951,10796
2639,Fashion,2497,3177
2640,Sports,2530,4179
2641,Fashion,4245,4810
2642,Electronics,47966,48259
2643,Home,1925,2583
2644,Electronics,39139,39494
2645,Home,9923,10718
2646,Grocery,345,1046
2647,Electronics,49775,50899
2648,Sports,6667,7019
2649,Sports,7547,8449
2650,Home,6286,8266
2651,Sports,1751,2243
2652,Home,5005,6630
2653,Electronics,10470,11889
2654,Home,7493,7981
2655,Home,6265,6869
2656,Fashion,1231,2555
2657,Sports,5070,5635
2658,Home,5827,6717
2659,Grocery,79,1293
2660,Sports,2624,3526
2661,Grocery,362,1162
2662,Fashion,524,688
2663,Sports,1074,3019
2664,Home,9199,10253
2665,Home,7830,9664
2666,Fashion,1593,1985
2667,Sports,7270,8325
2668,Home,1898,2290
2669,Sports,5761,6401
2670,Home,8422,9635
2671,Grocery,368,829
2672,Electronics,41314,42775
2673,Grocery,72,1167
2674,Home,2799,3835
2675,Fashion,828,2500
2676,Electronics,37834,39341
2677,Home,9346,9847
2678,Sports,6885,7050
2679,Sports,5338,5727
2680,Electronics,31245,32692
2681,Sports,3758,4798
2682,Home,6787,7526
2683,Home,4703,5183
2684,Sports,1217,1983
2685,Grocery,67,1239
2686,Home,4571,5833
2687,Fashion,3551,4353
2688,Sports,4287,5344
2689,Home,1975,2470
2690,Fashion,871,1775
2691,Fashion,621,1116
2692,Fashion,4258,4719
2693,Grocery,68,689
2694,Home,3562,4582
2695,Grocery,380,1873
2696,Electronics,39209,40976
2697,Grocery,310,971
2698,Fashion,979,2201
2699,Grocery,256,2216
2700,Home,9415,10131
2701,Grocery,322,1634
2702,Electronics,45142,46011
2703,Fashion,2550,2747
2704,Grocery,254,1627
2705,Electronics,38848,39965
2706,Home,5667,7438
2707,Home,1176,1303
2708,Home,7123,9089
2709,Fashion,2986,4401
2710,Fashion,4406,5361
2711,Fashion,1145,1998
2712,Fashion,2039,3965
2713,Home,4519,4888
2714,Sports,5534,6674
2715,Electronics,32370,33584
2716,Sports,2474,3177
2717,Sports,3250,4737
2718,Sports,7631,8768
2719,Sports,5938,6412
2720,Electronics,38534,39044
2721,Home,1972,2551
2722,Electronics,16186,17660
2723,Grocery,483,715
2724,Electronics,8378,10028
2725,Grocery,336,2223
2726,Electronics,5051,5234
2727,Home,5326,6549
2728,Home,2894,4142
2729,Grocery,347,1408
2730,Fashion,4178,6043
2731,Grocery,432,861
2732,Sports,3361,4020
2733,Home,1247,1917
2734,Grocery,160,655
2735,Electronics,49454,51063
2736,Grocery,83,355
2737,Electronics,42872,44615
2738,Sports,6683,7469
2739,Electronics,16875,17921
2740,Sports,4287,4548
2741,Grocery,214,526
2742,Home,6673,7836
2743,Fashion,1843,2796
2744,Sports,7239,8808
2745,Home,6995,8806
2746,Home,2164,3439
2747,Home,9591,11320
2748,Grocery,430,1594
2749,Sports,7098,7707
2750,Electronics,6965,7812
2751,Fashion,3727,4608
2752,Grocery,191,1093
2753,Electronics,41778,42985
2754,Sports,4985,6220
2755,Home,8027,8336
2756,Grocery,462,1776
2757,Fashion,3816,4679
2758,Grocery,337,1855
2759,Electronics,7312,8120
2760,Home,5266,6948
2761,Grocery,331,1617
2762,Home,6648,7248
2763,Sports,7942,8802
2764,Home,3614,4018
2765,Sports,4366,5480
2766,Fashion,1968,3692
2767,Home,4642,5931
2768,Sports,5459,6873
2769,Grocery,328,873
2770,Electronics,22762,24203
2771,Electronics,12806,12914
2772,Home,3023,4719
2773,Grocery,152,506
2774,Grocery,69,235
2775,Sports,6705,8304
2776,Electronics,28727,30584
2777,Sports,4742,4886
2778,Grocery,314,763
2779,Sports,5798,7225
2780,Home,1961,3887
2781,Electronics,34384,35610
2782,Sports,3155,4197
2783,Electronics,28013,28635
2784,Electronics,9654,9989
2785,Sports,7271,7416
2786,Grocery,108,1422
2787,Home,9742,10807
2788,Fashion,3531,4953
2789,Electronics,41117,41715
2790,Fashion,3631,4130
2791,Fashion,4428,5040
2792,Grocery,465,1973
2793,Grocery,347,486
2794,Sports,5852,7415
2795,Sports,6511,7810
2796,Grocery,416,1217
2797,Electronics,14405,15948
2798,Grocery,338,841
2799,Fashion,3660,4816
2800,Sports,6076,7577
2801,Home,2113,2959
2802,Sports,6020,6301
2803,Fashion,914,1331
2804,Sports,7979,8822
2805,Grocery,463,1063
2806,Sports,4201,4797
2807,Home,1351,2563
2808,Electronics,45399,47143
2809,Electronics,19422,20786
2810,Home,3232,3707
2811,Electronics,20156,20801
2812,Grocery,214,708
2813,Sports,4787,5735
2814,Electronics,20081,21298
2815,Home,9288,9887
2816,Electronics,14488,16074
2817,Fashion,3863,4890
2818,Fashion,3749,5215
2819,Sports,904,1507
2820,Sports,1844,1988
2821,Home,3269,3531
2822,Grocery,172,963
2823,Grocery,307,979
2824,Fashion,3889,4200
2825,Fashion,1825,3057
2826,Grocery,466,612
2827,Fashion,1388,1697
2828,Grocery,319,1683
2829,Home,1541,2659
2830,Home,9987,11138
2831,Home,1862,2877
2832,Home,8767,10314
2833,Fashion,2761,4196
2834,Fashion,3010,3926
2835,Electronics,22555,23667
2836,Sports,2219,3272
2837,Fashion,1963,2768
2838,Electronics,5552,7414
2839,Grocery,326,1071
2840,Fashion,3581,4527
2841,Fashion,3316,5158
2842,Sports,2027,3491
2843,Grocery,385,498
2844,Home,5072,5463
2845,Home,9953,10645
2846,Home,8121,8293
2847,Grocery,483,1332
2848,Home,4396,4868
2849,Fashion,4533,5968
2850,Electronics,40766,41143
2851,Electronics,24106,25585
2852,Electronics,12839,13098
2853,Sports,6518,6880
2854,Grocery,389,1492
2855,Home,8269,10020
2856,Grocery,300,1746
2857,Sports,2382,4366
2858,Fashion,3650,5152
2859,Sports,5897,7472
2860,Home,8953,10780
2861,Fashion,4099,5998
2862,Sports,7865,9851
2863,Fashion,3490,5367
2864,Electronics,21492,22521
2865,Home,1217,1325
2866,Grocery,285,695
2867,Grocery,249,873
2868,Sports,7806,9472
2869,Home,3849,5551
2870,Fashion,3282,4463
2871,Grocery,104,750
2872,Home,4946,6531
2873,Fashion,3282,4752
2874,Home,5743,7543
2875,Grocery,271,1019
2876,Grocery,60,216
2877,Grocery,114,865
2878,Grocery,51,1311
2879,Grocery,415,704
2880,Sports,1324,3018
2881,Home,2357,2649
2882,Sports,4158,5798
2883,Fashion,4707,5079
2884,Electronics,23889,24858
2885,Fashion,4356,5566
2886,Home,2376,2837
2887,Electronics,16619,17055
2888,Grocery,200,509
2889,Electronics,38922,39761
2890,Home,3689,4399
2891,Sports,6464,6862
2892,Electronics,38501,38824
2893,Fashion,3131,4032
2894,Grocery,222,1217
2895,Home,2614,2779
2896,Home,4355,4565
2897,Fashion,3230,4176
2898,Grocery,441,1756
2899,Fashion,801,2319
2900,Sports,2902,3801
2901,Grocery,185,603
2902,Fashion,2887,3336
2903,Electronics,14796,15277
2904,Home,5786,6978
2905,Grocery,106,284
2906,Grocery,343,827
2907,Sports,4703,6396
2908,Electronics,24559,26339
2909,Sports,6620,7356
2910,Sports,7672,7863
2911,Electronics,40461,41388
2912,Electronics,28471,29968
2913,Sports,5861,7124
2914,Electronics,28123,30035
2915,Fashion,2803,4116
2916,Sports,4231,4976
2917,Home,2909,4901
2918,Fashion,4132,4269
2919,Home,5469,6186
2920,Electronics,8659,10264
2921,Sports,5048,5871
2922,Sports,901,1946
2923,Sports,6177,8065
2924,Sports,3472,3823
2925,Grocery,296,1195
2926,Fashion,1718,3416
2927,Home,7303,9267
2928,Home,1341,2535
2929,Fashion,3020,4597
2930,Electronics,31170,31368
2931,Electronics,14633,14989
2932,Home,1924,3823
2933,Electronics,42503,43916
2934,Grocery,459,2244
2935,Sports,4413,5153
2936,Fashion,4566,5923
2937,Sports,3120,4090
2938,Electronics,8925,9534
2939,Fashion,771,2504
2940,Fashion,1092,2379
2941,Home,7259,8617
2942,Home,4594,5948
2943,Sports,4018,4193
2944,Home,8271,9796
2945,Grocery,205,837
2946,Home,1455,2968
2947,Home,5548,7073
2948,Grocery,237,1809
2949,Grocery,436,1168
2950,Sports,7410,7915
2951,Electronics,21926,22522
2952,Home,7572,7981
2953,Fashion,887,1916
2954,Home,2166,3513
2955,Grocery,171,2166
2956,Fashion,1312,2581
2957,Grocery,198,2044
2958,Home,4353,5702
2959,Electronics,13152,14740
2960,Sports,947,2582
2961,Electronics,13595,13697
2962,Electronics,15490,16314
2963,Electronics,30063,30544
2964,Electronics,38747,40490
2965,Home,9721,10149
2966,Grocery,94,289
2967,Fashion,3076,3596
2968,Grocery,88,1834
2969,Fashion,3830,5624
2970,Grocery,485,841
2971,Grocery,383,1118
2972,Sports,1074,3028
2973,Sports,5418,5969
2974,Electronics,6910,8127
2975,Grocery,473,1473
2976,Grocery,218,1150
2977,Fashion,1107,1858
2978,Fashion,1349,2741
2979,Grocery,358,800
2980,Sports,6416,8191
2981,Home,3122,4373
2982,Sports,7804,9423
2983,Grocery,200,1022
2984,Fashion,2886,3467
2985,Fashion,649,2058
2986,Sports,2960,4140
2987,Grocery,375,1435
2988,Sports,3616,5528
2989,Grocery,164,523
2990,Grocery,393,2339
2991,Electronics,40933,41363
2992,Sports,5975,6695
2993,Sports,4504,6060
2994,Home,2867,3905
2995,Home,9715,10573
2996,Sports,6988,7160
2997,Electronics,23559,23768
2998,Sports,5940,6464
2999,Grocery,323,879
3000,Fashion,1308,1746
3001,Electronics,29817,30119
3002,Grocery,73,943
3003,Grocery,405,1195
3004,Electronics,12042,12167
3005,Electronics,5253,6058
3006,Home,1673,1958
3007,Home,6937,7969
3008,Grocery,457,1992
3009,Fashion,3678,4131
3010,Home,8229,9235
3011,Grocery,307,685
3012,Grocery,374,1183
3013,Home,7551,9494
3014,Home,6194,7984
3015,Home,6849,8670
3016,Electronics,23586,24005
3017,Grocery,179,739
3018,Fashion,1271,1513
3019,Grocery,60,559
3020,Electronics,43079,43271
3021,Fashion,3409,5147
3022,Home,4263,5889
3023,Home,8253,8795
3024,Home,9723,11544
3025,Grocery,449,1316
3026,Grocery,322,1341
3027,Electronics,7539,8594
3028,Fashion,3906,4954
3029,Grocery,122,293
3030,Grocery,316,1642
3031,Electronics,29873,31399
3032,Home,7455,9153
3033,Fashion,4809,5096
3034,Home,4299,5265
3035,Sports,2569,3987
3036,Home,8448,9781
3037,Home,7601,8457
3038,Home,3640,3855
3039,Electronics,25097,25684
3040,Grocery,266,552
3041,Home,6779,7915
3042,Electronics,22012,23186
3043,Sports,2855,3992
3044,Fashion,4398,5867
3045,Home,9915,11069
3046,Home,3079,3516
3047,Electronics,14298,14859
3048,Fashion,3541,4372
3049,Grocery,144,1041
3050,Fashion,620,1340
3051,Home,5761,6646
3052,Home,7217,7878
3053,Home,5143,6942
3054,Sports,5497,6247
3055,Electronics,13462,14340
3056,Home,6913,7835
3057,Home,8489,9688
3058,Electronics,7430,8120
3059,Fashion,4129,5108
3060,Home,9150,9742
3061,Sports,5536,6953
3062,Sports,7395,7569
3063,Fashion,689,2493
3064,Electronics,44753,45249
3065,Grocery,479,1125
3066,Home,6466,7001
3067,Grocery,213,766
3068,Fashion,3339,4000
3069,Electronics,41244,41469
3070,Grocery,421,1195
3071,Home,8272,8813
3072,Grocery,228,1856
3073,Home,2732,4176
3074,Fashion,2531,4036
3075,Sports,2711,3571
3076,Electronics,15808,17117
3077,Sports,7480,8328
3078,Fashion,4375,6276
3079,Grocery,317,1155
3080,Fashion,4714,5967
3081,Sports,1131,3005
3082,Sports,3954,5878
3083,Fashion,1859,2457
3084,Electronics,7651,8864
3085,Electronics,49099,49406
3086,Sports,5557,7185
3087,Sports,3762,4033
3088,Sports,4779,6346
3089,Home,9418,10330
3090,Sports,4851,5777
3091,Grocery,398,726
3092,Electronics,21859,23379
3093,Sports,2781,3323
3094,Sports,5774,7579
3095,Home,3345,4651
3096,Grocery,240,1701
3097,Sports,6986,8069
3098,Grocery,175,990
3099,Electronics,31049,31613
3100,Home,4583,6275
3101,Sports,4975,6253
3102,Sports,2427,2544
3103,Electronics,14609,15354
3104,Sports,4994,5573
3105,Sports,5779,7683
3106,Electronics,23209,24626
3107,Grocery,208,1880
3108,Electronics,8962,10064
3109,Sports,3134,3351
3110,Electronics,45457,46151
3111,Electronics,21169,22867
3112,Electronics,21876,23799
3113,Electronics,15787,16410
3114,Sports,3263,3539
3115,Fashion,2704,4022
3116,Home,7059,7790
3117,Fashion,3578,4407
3118,Sports,4545,5842
3119,Grocery,426,1029
3120,Electronics,46796,47922
3121,Fashion,2137,2850
3122,Sports,5229,6935
3123,Grocery,452,1972
3124,Fashion,1710,2029
3125,Sports,5183,5935
3126,Electronics,40223,40806
3127,Grocery,114,447
3128,Electronics,46189,46500
3129,Electronics,46622,46766
3130,Grocery,56,845
3131,Sports,4798,5073
3132,Electronics,9918,11080
3133,Grocery,186,1541
3134,Fashion,2043,2545
3135,Grocery,170,1133
3136,Fashion,2559,4518
3137,Sports,869,1019
3138,Home,5453,7429
3139,Sports,3538,3984
3140,Electronics,24604,26016
3141,Home,8574,9551
3142,Grocery,292,1552
3143,Fashion,4063,4235
3144,Electronics,14746,16016
3145,Sports,1046,1405
3146,Fashion,4459,5430
3147,Fashion,2841,3784
3148,Fashion,3551,4080
3149,Electronics,47265,48536
3150,Grocery,153,915
3151,Grocery,238,1671
3152,Home,8199,10176
3153,Grocery,361,2282
3154,Electronics,13379,15146
3155,Home,2979,4892
3156,Fashion,1356,1808
3157,Sports,6917,8507
3158,Fashion,3039,4595
3159,Grocery,56,1133
3160,Sports,3893,5246
3161,Home,5417,7396
3162,Electronics,39869,39987
3163,Grocery,277,2171
3164,Home,9787,10353
3165,Electronics,42800,44574
3166,Home,6794,8278
3167,Electronics,23425,25352
3168,Electronics,14197,15641
3169,Home,9076,10457
3170,Sports,6605,7558
3171,Home,7501,8881
3172,Grocery,431,1488
3173,Sports,3704,5036
3174,Fashion,3208,3784
3175,Electronics,21594,22552
3176,Sports,1602,3371
3177,Sports,6760,6894
3178,Fashion,2401,3885
3179,Home,6080,6804
3180,Fashion,4698,5637
3181,Home,3163,3807
3182,Sports,7473,8425
3183,Electronics,48150,48800
3184,Fashion,4955,5982
3185,Electronics,7989,8650
3186,Electronics,48477,50303
3187,Fashion,1964,3151
3188,Home,6083,6941
3189,Grocery,282,965
3190,Sports,2396,3683
3191,Sports,5956,7218
3192,Fashion,1124,3106
3193,Electronics,16654,18147
3194,Home,2533,3649
3195,Home,3960,4329
3196,Sports,1417,2828
3197,Electronics,14949,15068
3198,Grocery,118,633
3199,Grocery,148,1410
3200,Sports,2616,4089
3201,Sports,6505,8496
3202,Fashion,4738,5043
3203,Home,1566,2956
3204,Grocery,140,366
3205,Grocery,113,1902
3206,Electronics,33685,35343
3207,Fashion,4066,5448
3208,Fashion,2851,4667
3209,Sports,2203,3480
3210,Electronics,10666,10847
3211,Sports,6758,7466
3212,Grocery,76,1298
3213,Grocery,282,1842
3214,Home,7480,9083
3215,Home,3353,4032
3216,Home,5643,7159
3217,Sports,3068,3966
3218,Home,4267,4900
3219,Electronics,39122,40649
3220,Sports,7236,8193
3221,Fashion,1169,1628
3222,Fashion,3244,3848
3223,Fashion,1512,2069
3224,Home,5677,7118
3225,Sports,7874,8280
3226,Home,7446,8943
3227,Grocery,334,1245
3228,Sports,2514,3045
3229,Electronics,19465,20290
3230,Grocery,120,1094
3231,Home,4092,5538
3232,Grocery,261,2178
3233,Home,1955,3585
3234,Sports,6490,6752
3235,Home,3436,4917
3236,Home,1105,2649
3237,Electronics,18724,19239
3238,Sports,1701,3084
3239,Home,2871,4219
3240,Sports,1093,2875
3241,Fashion,4578,5004
3242,Grocery,102,2010
3243,Grocery,485,1925
3244,Fashion,2322,2779
3245,Home,8410,9345
3246,Electronics,11874,13588
3247,Home,8879,9980
3248,Electronics,10112,11434
3249,Grocery,129,264
3250,Home,2728,3689
3251,Home,4519,5465
3252,Electronics,44299,45499
3253,Sports,4299,5222
3254,Sports,1038,2919
3255,Electronics,18134,19516
3256,Fashion,2926,4659
3257,Fashion,2929,4604
3258,Fashion,3671,5569
3259,Sports,1600,1849
3260,Home,2580,3713
3261,Fashion,2835,2943
3262,Electronics,5520,7496
3263,Electronics,6805,7025
3264,Home,5516,7216
3265,Home,3572,4024
3266,Sports,6830,7980
3267,Fashion,2547,2729
3268,Home,7787,7995
3269,Fashion,4286,4814
3270,Electronics,46227,46588
3271,Electronics,8845,9729
3272,Electronics,22788,23189
3273,Fashion,1131,3033
3274,Electronics,24876,26013
3275,Grocery,410,1820
3276,Grocery,493,1409
3277,Fashion,2574,3440
3278,Sports,6287,7263
3279,Electronics,27459,28698
