product_id,warehouse_id,stock_quantity,reorder_level
2933,5,159,114
2934,1,324,33
2934,2,377,38
2934,3,206,88
2934,4,476,42
2934,5,420,30
2935,1,428,125
2935,2,492,90
2935,3,63,78
2935,4,237,32
2935,5,404,131
2936,1,427,65
2936,2,349,64
2936,3,232,91
2936,4,388,96
2936,5,249,69
2937,1,452,39
2937,2,423,88
2937,3,161,117
2937,4,231,79
2937,5,123,139
2938,1,393,42
2938,2,282,141
2938,3,454,142
2938,4,51,118
2938,5,443,101
2939,1,321,105
2939,2,360,71
2939,3,455,63
2939,4,97,140
2939,5,453,65
2940,1,231,44
2940,2,325,111
2940,3,223,54
2940,4,143,148
2940,5,488,32
2941,1,78,104
2941,2,253,39
2941,3,270,43
2941,4,206,146
2941,5,475,58
2942,1,123,91
2942,2,72,42
2942,3,271,137
2942,4,291,73
2942,5,59,95
2943,1,224,92
2943,2,170,114
2943,3,56,141
2943,4,273,94
2943,5,417,143
2944,1,114,84
2944,2,465,83
2944,3,415,49
2944,4,300,68
2944,5,330,141
2945,1,249,83
2945,2,489,65
2945,3,447,71
2945,4,360,54
2945,5,225,98
2946,1,152,50
2946,2,189,137
2946,3,111,138
2946,4,264,120
2946,5,468,86
2947,1,161,134
2947,2,104,119
2947,3,331,74
2947,4,406,116
2947,5,178,115
2948,1,134,107
2948,2,204,147
2948,3,270,147
2948,4,60,148
2948,5,373,84
2949,1,166,125
2949,2,227,123
2949,3,55,47
2949,4,192,44
2949,5,171,134
2950,1,391,64
2950,2,85,77
2950,3,85,49
2950,4,175,53
2950,5,209,139
2951,1,91,147
2951,2,170,91
2951,3,428,93
2951,4,373,114
2951,5,458,102
2952,1,426,93
2952,2,217,81
2952,3,241,99
2952,4,157,59
2952,5,417,144
2953,1,303,71
2953,2,91,148
2953,3,296,34
2953,4,225,99
2953,5,141,131
2954,1,422,46
2954,2,471,115
2954,3,115,139
2954,4,350,73
2954,5,252,100
2955,1,184,116
2955,2,235,70
2955,3,448,122
2955,4,151,86
2955,5,460,133
2956,1,179,45
2956,2,372,42
2956,3,205,126
2956,4,375,109
2956,5,118,74
2957,1,65,69
2957,2,365,101
2957,3,488,90
2957,4,163,106
2957,5,164,42
2958,1,386,37
2958,2,406,32
2958,3,83,59
2958,4,392,124
2958,5,206,150
2959,1,222,54
2959,2,143,141
2959,3,111,103
2959,4,490,107
2959,5,467,118
2960,1,334,108
2960,2,300,85
2960,3,419,81
2960,4,185,94
2960,5,390,115
2961,1,170,77
2961,2,173,125
2961,3,73,53
2961,4,369,62
2961,5,50,129
2962,1,413,56
2962,2,435,57
2962,3,141,140
2962,4,406,30
2962,5,151,110
2963,1,172,88
2963,2,309,42
2963,3,123,130
2963,4,484,120
2963,5,271,130
2964,1,226,145
2964,2,299,48
2964,3,61,105
2964,4,144,50
2964,5,402,36
2965,1,116,104
2965,2,86,77
2965,3,233,40
2965,4,138,84
2965,5,250,150
2966,1,374,77
2966,2,87,48
2966,3,61,127
2966,4,460,95
2966,5,120,116
2967,1,400,33
2967,2,271,108
2967,3,487,58
2967,4,184,118
2967,5,311,145
2968,1,162,123
2968,2,57,99
2968,3,128,82
2968,4,477,100
2968,5,221,113
2969,1,496,44
2969,2,183,137
2969,3,253,49
2969,4,310,127
2969,5,102,45
2970,1,141,57
2970,2,423,61
2970,3,253,134
2970,4,190,64
2970,5,321,72
2971,1,358,146
2971,2,322,77
2971,3,106,91
2971,4,307,98
2971,5,417,95
2972,1,462,35
2972,2,369,48
2972,3,229,112
2972,4,256,77
2972,5,233,127
2973,1,155,44
2973,2,224,85
2973,3,409,149
2973,4,458,69
2973,5,223,50
2974,1,163,78
2974,2,107,146
2974,3,453,113
2974,4,285,118
2974,5,368,102
2975,1,482,136
2975,2,318,58
2975,3,229,91
2975,4,331,37
2975,5,392,38
2976,1,166,31
2976,2,423,34
2976,3,276,139
2976,4,377,102
2976,5,157,107
2977,1,331,30
2977,2,423,118
2977,3,136,33
2977,4,241,99
2977,5,206,120
2978,1,433,107
2978,2,186,121
2978,3,205,55
2978,4,454,116
2978,5,489,99
2979,1,288,145
2979,2,117,112
2979,3,316,92
2979,4,169,67
2979,5,409,148
2980,1,92,59
2980,2,370,77
2980,3,444,74
2980,4,185,81
2980,5,485,148
2981,1,270,69
2981,2,240,112
2981,3,438,66
2981,4,461,75
2981,5,301,78
2982,1,128,83
2982,2,376,68
2982,3,202,105
2982,4,409,69
2982,5,410,148
2983,1,278,54
2983,2,478,53
2983,3,485,38
2983,4,403,149
2983,5,438,101
2984,1,191,105
2984,2,280,137
2984,3,325,137
2984,4,167,144
2984,5,325,106
2985,1,265,34
2985,2,165,129
2985,3,483,96
2985,4,68,123
2985,5,72,45
2986,1,328,89
2986,2,185,30
2986,3,207,112
2986,4,150,137
2986,5,386,86
2987,1,69,111
2987,2,165,134
2987,3,192,44
2987,4,456,89
2987,5,154,117
2988,1,216,144
2988,2,85,105
2988,3,262,78
2988,4,198,77
2988,5,94,136
2989,1,330,144
2989,2,398,65
2989,3,306,129
2989,4,92,150
2989,5,310,30
2990,1,142,55
2990,2,362,147
2990,3,63,108
2990,4,497,111
2990,5,168,82
2991,1,175,94
2991,2,179,142
2991,3,382,96
2991,4,492,44
2991,5,336,68
2992,1,111,150
2992,2,374,134
2992,3,335,128
2992,4,320,100
2992,5,288,142
2993,1,151,45
2993,2,259,104
2993,3,240,64
2993,4,322,45
2993,5,83,52
2994,1,197,78
2994,2,422,104
2994,3,287,45
2994,4,169,121
2994,5,395,48
2995,1,247,68
2995,2,358,125
2995,3,413,57
2995,4,389,133
2995,5,223,87
2996,1,419,97
2996,2,488,33
2996,3,91,90
2996,4,415,64
2996,5,279,114
2997,1,354,108
2997,2,474,126
2997,3,123,110
2997,4,468,133
2997,5,318,105
2998,1,411,116
2998,2,324,68
2998,3,51,95
2998,4,79,144
2998,5,406,53
2999,1,331,54
2999,2,183,38
2999,3,124,117
2999,4,437,39
2999,5,487,113
3000,1,330,92
3000,2,478,83
3000,3,418,81
3000,4,399,114
3000,5,232,70
3001,1,320,149
3001,2,306,30
3001,3,59,122
3001,4,152,39
3001,5,330,78
3002,1,262,66
3002,2,291,84
3002,3,359,130
3002,4,136,100
3002,5,198,58
3003,1,304,73
3003,2,294,81
3003,3,416,76
3003,4,206,123
3003,5,144,147
3004,1,483,69
3004,2,481,48
3004,3,342,32
3004,4,474,129
3004,5,120,109
3005,1,88,135
3005,2,59,32
3005,3,62,107
3005,4,430,61
3005,5,230,60
3006,1,315,67
3006,2,245,120
3006,3,97,92
3006,4,394,83
3006,5,350,71
3007,1,464,116
3007,2,499,81
3007,3,214,125
3007,4,177,89
3007,5,135,69
3008,1,263,103
3008,2,368,88
3008,3,440,36
3008,4,145,136
3008,5,441,74
3009,1,462,96
3009,2,60,105
3009,3,455,75
3009,4,416,60
3009,5,456,76
3010,1,265,136
3010,2,456,66
3010,3,359,120
3010,4,52,35
3010,5,437,142
3011,1,368,50
3011,2,456,111
3011,3,222,71
3011,4,181,43
3011,5,404,45
3012,1,94,83
3012,2,375,69
3012,3,435,76
3012,4,95,145
3012,5,433,139
3013,1,208,74
3013,2,154,73
3013,3,307,134
3013,4,499,62
3013,5,64,131
3014,1,295,102
3014,2,283,44
3014,3,468,143
3014,4,120,40
3014,5,383,71
3015,1,240,96
3015,2,122,97
3015,3,345,148
3015,4,450,77
3015,5,380,125
3016,1,214,134
3016,2,197,32
3016,3,302,150
3016,4,102,94
3016,5,305,78
3017,1,361,63
3017,2,50,63
3017,3,132,71
3017,4,368,71
3017,5,345,149
3018,1,106,117
3018,2,417,40
3018,3,258,142
3018,4,162,103
3018,5,494,89
3019,1,296,70
3019,2,50,114
3019,3,402,68
3019,4,246,58
3019,5,387,46
3020,1,445,90
3020,2,288,32
3020,3,360,124
3020,4,54,116
3020,5,226,85
3021,1,411,35
3021,2,94,44
3021,3,441,89
3021,4,366,110
3021,5,177,103
3022,1,287,64
3022,2,431,39
3022,3,129,52
3022,4,164,116
3022,5,463,110
3023,1,138,111
3023,2,98,67
3023,3,449,71
3023,4,306,119
3023,5,196,137
3024,1,363,32
3024,2,413,136
3024,3,258,45
3024,4,396,50
3024,5,130,31
3025,1,350,36
3025,2,229,51
3025,3,395,46
3025,4,320,85
3025,5,496,65
3026,1,243,97
3026,2,244,129
3026,3,187,127
3026,4,392,68
3026,5,381,88
3027,1,216,94
3027,2,330,131
3027,3,99,112
3027,4,120,62
3027,5,368,95
3028,1,431,101
3028,2,385,62
3028,3,133,140
3028,4,121,72
3028,5,344,102
3029,1,298,104
3029,2,261,55
3029,3,408,47
3029,4,315,39
3029,5,341,97
3030,1,233,114
3030,2,294,94
3030,3,447,94
3030,4,381,37
3030,5,199,94
3031,1,282,147
3031,2,345,128
3031,3,347,32
3031,4,184,103
3031,5,344,48
3032,1,194,101
3032,2,65,148
3032,3,356,30
3032,4,122,76
3032,5,129,109
3033,1,423,128
3033,2,407,36
3033,3,403,98
3033,4,339,52
3033,5,425,119
3034,1,50,81
3034,2,79,67
3034,3,467,113
3034,4,146,45
3034,5,486,139
3035,1,282,91
3035,2,471,31
3035,3,374,148
3035,4,283,148
3035,5,325,137
3036,1,490,128
3036,2,97,121
3036,3,300,132
3036,4,158,39
3036,5,279,103
3037,1,432,118
3037,2,318,54
3037,3,348,67
3037,4,202,44
3037,5,239,49
3038,1,442,35
3038,2,462,78
3038,3,291,144
3038,4,462,120
3038,5,237,130
3039,1,461,149
3039,2,455,144
3039,3,76,89
3039,4,435,43
3039,5,291,65
3040,1,158,147
3040,2,255,77
3040,3,147,107
3040,4,479,39
3040,5,472,41
3041,1,295,117
3041,2,257,145
3041,3,479,117
3041,4,445,149
3041,5,479,88
3042,1,229,40
3042,2,97,89
3042,3,254,141
3042,4,355,133
3042,5,329,89
3043,1,361,76
3043,2,472,102
3043,3,110,72
3043,4,438,123
3043,5,383,69
3044,1,377,40
3044,2,378,112
3044,3,140,73
3044,4,210,120
3044,5,63,119
3045,1,498,147
3045,2,478,34
3045,3,339,105
3045,4,446,31
3045,5,472,44
3046,1,216,69
3046,2,376,87
3046,3,372,38
3046,4,177,84
3046,5,96,39
3047,1,470,128
3047,2,147,59
3047,3,64,139
3047,4,396,124
3047,5,425,42
3048,1,351,58
3048,2,288,146
3048,3,452,58
3048,4,193,116
3048,5,256,62
3049,1,298,107
3049,2,203,76
3049,3,146,65
3049,4,285,83
3049,5,169,103
3050,1,341,141
3050,2,278,119
3050,3,308,52
3050,4,142,81
3050,5,152,149
3051,1,440,126
3051,2,439,113
3051,3,276,49
3051,4,412,94
3051,5,434,116
3052,1,486,105
3052,2,163,125
3052,3,110,112
3052,4,192,119
3052,5,98,31
3053,1,139,88
3053,2,223,72
3053,3,95,30
3053,4,139,123
3053,5,446,32
3054,1,134,62
3054,2,476,136
3054,3,209,79
3054,4,181,76
3054,5,175,137
3055,1,68,95
3055,2,202,39
3055,3,76,67
3055,4,93,37
3055,5,81,119
3056,1,82,73
3056,2,363,85
3056,3,287,68
3056,4,56,136
3056,5,444,145
3057,1,172,110
3057,2,68,128
3057,3,243,128
3057,4,50,105
3057,5,121,140
3058,1,376,105
3058,2,468,119
3058,3,264,32
3058,4,401,101
3058,5,451,34
3059,1,230,126
3059,2,490,37
3059,3,125,34
3059,4,53,123
3059,5,329,112
3060,1,253,50
3060,2,445,32
3060,3,340,35
3060,4,304,121
3060,5,196,95
3061,1,223,84
3061,2,338,132
3061,3,74,95
3061,4,187,126
3061,5,62,124
3062,1,269,85
3062,2,411,101
3062,3,119,65
3062,4,437,33
3062,5,335,99
3063,1,357,138
3063,2,465,68
3063,3,412,71
3063,4,353,89
3063,5,491,118
3064,1,190,84
3064,2,406,43
3064,3,119,126
3064,4,198,115
3064,5,238,56
3065,1,121,134
3065,2,140,96
3065,3,126,81
3065,4,362,40
3065,5,426,112
3066,1,62,91
3066,2,147,106
3066,3,233,117
3066,4,208,114
3066,5,220,53
3067,1,165,132
3067,2,419,133
3067,3,384,101
3067,4,71,46
3067,5,139,39
3068,1,189,54
3068,2,450,149
3068,3,154,93
3068,4,275,92
3068,5,196,71
3069,1,187,149
3069,2,266,39
3069,3,408,129
3069,4,401,96
3069,5,167,136
3070,1,123,80
3070,2,287,143
3070,3,225,147
3070,4,266,131
3070,5,122,35
3071,1,56,113
3071,2,394,39
3071,3,468,108
3071,4,399,46
3071,5,176,34
3072,1,190,62
3072,2,437,50
3072,3,203,117
3072,4,377,106
3072,5,123,106
3073,1,237,58
3073,2,303,113
3073,3,225,122
3073,4,306,91
3073,5,310,74
3074,1,188,68
3074,2,103,55
3074,3,447,126
3074,4,497,113
3074,5,245,146
3075,1,465,138
3075,2,224,44
3075,3,336,106
3075,4,336,69
3075,5,121,125
3076,1,128,112
3076,2,409,34
3076,3,342,32
3076,4,201,80
3076,5,70,83
3077,1,263,35
3077,2,234,137
3077,3,232,134
3077,4,208,145
3077,5,259,82
3078,1,406,90
3078,2,456,104
3078,3,289,53
3078,4,324,34
3078,5,281,140
3079,1,236,92
3079,2,377,133
3079,3,491,36
3079,4,308,86
3079,5,90,138
3080,1,444,113
3080,2,379,134
3080,3,394,45
3080,4,126,60
3080,5,118,38
3081,1,500,58
3081,2,443,34
3081,3,110,46
3081,4,230,36
3081,5,138,73
3082,1,414,42
3082,2,221,48
3082,3,375,83
3082,4,146,55
3082,5,139,98
3083,1,210,126
3083,2,435,99
3083,3,261,111
3083,4,476,44
3083,5,63,63
3084,1,314,87
3084,2,299,91
3084,3,426,145
3084,4,392,128
3084,5,378,87
3085,1,118,120
3085,2,367,93
3085,3,112,35
3085,4,386,65
3085,5,221,105
3086,1,69,141
3086,2,431,54
3086,3,148,62
3086,4,197,57
3086,5,367,118
3087,1,61,141
3087,2,118,141
3087,3,378,141
3087,4,490,103
3087,5,455,46
3088,1,401,110
3088,2,135,46
3088,3,168,144
3088,4,379,91
3088,5,471,78
3089,1,272,143
3089,2,470,119
3089,3,94,98
3089,4,478,78
3089,5,485,79
3090,1,141,101
3090,2,152,39
3090,3,419,100
3090,4,453,148
3090,5,169,95
3091,1,102,89
3091,2,109,148
3091,3,381,47
3091,4,496,85
3091,5,181,143
3092,1,346,127
3092,2,317,62
3092,3,123,71
3092,4,120,147
3092,5,178,70
3093,1,417,114
3093,2,122,60
3093,3,138,141
3093,4,173,115
3093,5,53,52
3094,1,278,96
3094,2,127,31
3094,3,60,38
3094,4,195,67
3094,5,456,107
3095,1,265,76
3095,2,90,142
3095,3,339,129
3095,4,173,146
3095,5,273,48
3096,1,391,105
3096,2,327,79
3096,3,496,73
3096,4,262,59
3096,5,214,131
3097,1,425,69
3097,2,331,72
3097,3,94,54
3097,4,76,131
3097,5,171,34
3098,1,319,89
3098,2,408,107
3098,3,353,132
3098,4,62,58
3098,5,451,130
3099,1,290,107
3099,2,449,80
3099,3,424,130
3099,4,105,140
3099,5,263,94
3100,1,262,70
3100,2,152,100
3100,3,253,69
3100,4,249,41
3100,5,485,125
3101,1,250,143
3101,2,202,116
3101,3,425,137
3101,4,407,145
3101,5,374,37
3102,1,496,81
3102,2,57,143
3102,3,98,95
3102,4,446,134
3102,5,170,100
3103,1,497,137
3103,2,372,41
3103,3,209,89
3103,4,331,112
3103,5,53,38
3104,1,61,118
3104,2,350,70
3104,3,268,103
3104,4,128,57
3104,5,455,101
3105,1,252,135
3105,2,211,85
3105,3,462,83
3105,4,145,122
3105,5,81,93
3106,1,241,49
3106,2,401,59
3106,3,61,55
3106,4,324,119
3106,5,340,108
3107,1,202,51
3107,2,98,68
3107,3,442,136
3107,4,78,55
3107,5,334,90
3108,1,105,139
3108,2,200,132
3108,3,288,43
3108,4,179,73
3108,5,420,32
3109,1,473,77
3109,2,361,58
3109,3,203,114
3109,4,349,112
3109,5,448,134
3110,1,201,105
3110,2,308,127
3110,3,368,46
3110,4,151,41
3110,5,175,113
3111,1,106,37
3111,2,381,43
3111,3,155,146
3111,4,363,92
3111,5,75,109
3112,1,323,84
3112,2,500,122
3112,3,427,88
3112,4,176,83
3112,5,113,132
3113,1,55,56
3113,2,175,41
3113,3,295,52
3113,4,444,43
3113,5,449,137
3114,1,340,72
3114,2,224,130
3114,3,220,121
3114,4,357,33
3114,5,183,84
3115,1,437,106
3115,2,119,35
3115,3,240,30
3115,4,52,108
3115,5,356,97
3116,1,342,49
3116,2,166,49
3116,3,308,48
3116,4,109,92
3116,5,301,137
3117,1,225,56
3117,2,332,73
3117,3,68,114
3117,4,380,111
3117,5,107,75
3118,1,72,30
3118,2,324,55
3118,3,146,52
3118,4,253,73
3118,5,50,149
3119,1,387,140
3119,2,104,102
3119,3,285,76
3119,4,330,138
3119,5,419,106
3120,1,357,133
3120,2,211,72
3120,3,93,140
3120,4,492,98
3120,5,294,150
3121,1,321,80
3121,2,110,32
3121,3,337,114
3121,4,65,43
3121,5,423,105
3122,1,493,43
3122,2,211,102
3122,3,462,55
3122,4,64,146
3122,5,326,131
3123,1,259,92
3123,2,393,112
3123,3,85,111
3123,4,286,56
3123,5,314,134
3124,1,194,132
3124,2,496,103
3124,3,154,89
3124,4,368,122
3124,5,419,63
3125,1,450,64
3125,2,372,125
3125,3,417,57
3125,4,499,34
3125,5,341,110
3126,1,208,134
3126,2,339,119
3126,3,201,34
3126,4,264,57
3126,5,257,58
3127,1,441,65
3127,2,397,82
3127,3,117,47
3127,4,153,71
3127,5,329,73
3128,1,347,74
3128,2,122,62
3128,3,179,46
3128,4,265,78
3128,5,335,133
3129,1,345,125
3129,2,78,113
3129,3,61,95
3129,4,247,31
3129,5,468,67
3130,1,377,32
3130,2,330,146
3130,3,213,147
3130,4,238,137
3130,5,407,103
3131,1,78,76
3131,2,111,57
3131,3,110,149
3131,4,468,47
3131,5,387,121
3132,1,244,143
3132,2,298,116
3132,3,174,64
3132,4,225,56
3132,5,337,41
3133,1,447,43
3133,2,79,80
3133,3,324,57
3133,4,495,120
3133,5,81,33
3134,1,484,150
3134,2,416,121
3134,3,364,92
3134,4,230,31
3134,5,429,64
3135,1,378,140
3135,2,63,140
3135,3,425,76
3135,4,318,119
3135,5,421,92
3136,1,403,85
3136,2,79,127
3136,3,340,42
3136,4,430,61
3136,5,340,41
3137,1,277,94
3137,2,109,87
3137,3,490,110
3137,4,358,124
3137,5,163,112
3138,1,480,149
3138,2,131,32
3138,3,157,31
3138,4,438,70
3138,5,151,89
3139,1,307,62
3139,2,64,119
3139,3,70,100
3139,4,382,71
3139,5,500,59
3140,1,196,69
3140,2,85,62
3140,3,106,78
3140,4,500,59
3140,5,208,38
3141,1,177,45
3141,2,487,74
3141,3,195,42
3141,4,259,40
3141,5,374,124
3142,1,187,94
3142,2,398,94
3142,3,221,33
3142,4,439,66
3142,5,397,142
3143,1,305,83
3143,2,352,92
3143,3,89,30
3143,4,253,124
3143,5,65,36
3144,1,196,45
3144,2,229,61
3144,3,453,135
3144,4,428,127
3144,5,279,42
3145,1,235,36
3145,2,166,95
3145,3,301,126
3145,4,153,83
3145,5,84,130
3146,1,106,53
3146,2,203,141
3146,3,175,30
3146,4,107,88
3146,5,219,112
3147,1,382,149
3147,2,124,146
3147,3,426,122
3147,4,290,37
3147,5,81,49
3148,1,82,76
3148,2,418,67
3148,3,291,71
3148,4,92,87
3148,5,154,127
3149,1,303,82
3149,2,242,123
3149,3,346,107
3149,4,272,50
3149,5,286,80
3150,1,247,100
3150,2,158,113
3150,3,364,83
3150,4,116,140
3150,5,98,64
3151,1,287,91
3151,2,233,126
3151,3,253,88
3151,4,336,123
3151,5,496,145
3152,1,338,51
3152,2,273,104
3152,3,280,81
3152,4,106,43
3152,5,94,124
3153,1,344,108
3153,2,274,141
3153,3,367,61
3153,4,262,121
3153,5,306,93
3154,1,253,75
3154,2,158,98
3154,3,281,122
3154,4,223,148
3154,5,375,59
3155,1,316,33
3155,2,308,147
3155,3,434,59
3155,4,228,87
3155,5,243,140
3156,1,105,94
3156,2,173,129
3156,3,159,134
3156,4,149,33
3156,5,124,52
3157,1,482,76
3157,2,134,115
3157,3,135,112
3157,4,274,33
3157,5,57,30
3158,1,421,101
3158,2,423,81
3158,3,150,89
3158,4,432,58
3158,5,477,80
3159,1,234,47
3159,2,93,116
3159,3,483,98
3159,4,79,87
3159,5,461,96
3160,1,437,98
3160,2,437,45
3160,3,219,57
3160,4,369,80
3160,5,406,108
3161,1,365,32
3161,2,465,91
3161,3,344,81
3161,4,138,134
3161,5,63,130
3162,1,496,125
3162,2,269,52
3162,3,159,97
3162,4,208,84
3162,5,318,76
3163,1,444,67
3163,2,136,102
3163,3,363,106
3163,4,147,132
3163,5,300,57
3164,1,76,43
3164,2,425,98
3164,3,91,49
3164,4,127,140
3164,5,114,40
3165,1,75,142
3165,2,102,146
3165,3,191,44
3165,4,457,137
3165,5,304,88
3166,1,489,130
3166,2,455,63
3166,3,337,119
3166,4,275,98
3166,5,478,101
3167,1,357,59
3167,2,95,32
3167,3,432,44
3167,4,373,74
3167,5,87,59
3168,1,278,78
3168,2,472,94
3168,3,475,57
3168,4,358,142
3168,5,76,86
3169,1,495,34
3169,2,315,139
3169,3,213,89
3169,4,235,133
3169,5,103,45
3170,1,294,113
3170,2,162,66
3170,3,331,59
3170,4,489,55
3170,5,470,148
3171,1,470,129
3171,2,432,36
3171,3,286,142
3171,4,104,82
3171,5,389,90
3172,1,172,81
3172,2,260,134
3172,3,432,141
3172,4,482,67
3172,5,329,73
3173,1,396,91
3173,2,459,139
3173,3,173,73
3173,4,102,86
3173,5,81,117
3174,1,441,33
3174,2,271,95
3174,3,352,30
3174,4,67,116
3174,5,446,56
3175,1,54,138
3175,2,382,95
3175,3,150,86
3175,4,66,56
3175,5,115,71
3176,1,282,73
3176,2,89,126
3176,3,447,116
3176,4,136,67
3176,5,189,96
3177,1,327,100
3177,2,210,148
3177,3,275,53
3177,4,106,44
3177,5,216,135
3178,1,345,45
3178,2,229,106
3178,3,71,39
3178,4,90,112
3178,5,101,61
3179,1,172,117
3179,2,268,126
3179,3,367,74
3179,4,108,55
3179,5,472,75
3180,1,498,53
3180,2,470,126
3180,3,309,52
3180,4,114,69
3180,5,428,106
3181,1,230,118
3181,2,226,140
3181,3,187,66
3181,4,477,108
3181,5,304,45
3182,1,100,144
3182,2,350,38
3182,3,371,40
3182,4,413,46
3182,5,165,37
3183,1,80,52
3183,2,249,123
3183,3,61,71
3183,4,335,57
3183,5,409,134
3184,1,83,111
3184,2,492,94
3184,3,465,96
3184,4,59,103
3184,5,352,53
3185,1,172,70
3185,2,92,123
3185,3,150,117
3185,4,90,109
3185,5,350,136
3186,1,90,53
3186,2,176,100
3186,3,225,126
3186,4,488,121
3186,5,212,70
3187,1,347,97
3187,2,336,70
3187,3,257,102
3187,4,238,50
3187,5,257,34
3188,1,403,56
3188,2,458,112
3188,3,474,56
3188,4,288,138
3188,5,102,69
3189,1,401,96
3189,2,383,34
3189,3,331,122
3189,4,366,86
3189,5,466,86
3190,1,430,119
3190,2,264,92
3190,3,493,49
3190,4,169,114
3190,5,271,54
3191,1,282,74
3191,2,90,104
3191,3,160,49
3191,4,370,115
3191,5,220,66
3192,1,281,126
3192,2,98,65
3192,3,305,30
3192,4,161,75
3192,5,446,121
3193,1,462,90
3193,2,463,105
3193,3,240,48
3193,4,184,49
3193,5,89,54
3194,1,269,36
3194,2,341,67
3194,3,234,71
3194,4,263,121
3194,5,378,52
3195,1,419,37
3195,2,309,130
3195,3,276,105
3195,4,226,92
3195,5,242,133
3196,1,313,60
3196,2,105,46
3196,3,282,120
3196,4,478,90
3196,5,380,32
3197,1,453,143
3197,2,227,129
3197,3,481,37
3197,4,236,50
3197,5,347,149
3198,1,246,97
3198,2,132,73
3198,3,415,87
3198,4,397,123
3198,5,156,150
3199,1,445,135
3199,2,500,83
3199,3,92,67
3199,4,341,139
3199,5,70,149
3200,1,90,140
3200,2,472,94
3200,3,67,99
3200,4,233,98
3200,5,253,50
3201,1,299,87
3201,2,255,123
3201,3,232,111
3201,4,161,138
3201,5,247,31
3202,1,207,91
3202,2,431,53
3202,3,482,88
3202,4,143,120
3202,5,332,138
3203,1,407,51
3203,2,348,69
3203,3,406,130
3203,4,485,121
3203,5,329,43
3204,1,235,55
3204,2,125,98
3204,3,349,76
3204,4,60,124
3204,5,111,42
3205,1,164,97
3205,2,81,67
3205,3,292,136
3205,4,426,44
3205,5,445,56
3206,1,353,122
3206,2,73,140
3206,3,497,82
3206,4,113,49
3206,5,500,41
3207,1,379,85
3207,2,136,89
3207,3,210,119
3207,4,120,31
3207,5,349,108
3208,1,414,120
3208,2,131,119
3208,3,112,92
3208,4,59,136
3208,5,326,105
3209,1,53,116
3209,2,416,70
3209,3,310,61
3209,4,243,149
3209,5,379,62
3210,1,309,109
3210,2,265,138
3210,3,349,94
3210,4,181,37
3210,5,144,45
3211,1,365,135
3211,2,340,101
3211,3,498,104
3211,4,196,146
3211,5,266,123
3212,1,157,111
3212,2,226,39
3212,3,402,107
3212,4,235,94
3212,5,214,123
3213,1,69,84
3213,2,237,113
3213,3,487,144
3213,4,183,131
3213,5,354,127
3214,1,446,84
3214,2,401,93
3214,3,65,123
3214,4,479,99
3214,5,284,95
3215,1,457,33
3215,2,344,100
3215,3,159,52
3215,4,110,60
3215,5,136,65
3216,1,252,113
3216,2,466,116
3216,3,63,72
3216,4,341,119
3216,5,157,78
3217,1,431,141
3217,2,470,72
3217,3,322,124
3217,4,229,57
3217,5,226,38
3218,1,431,133
3218,2,332,41
3218,3,401,104
3218,4,450,145
3218,5,360,61
3219,1,184,66
3219,2,240,41
3219,3,259,71
3219,4,490,111
3219,5,397,121
3220,1,189,110
3220,2,320,100
3220,3,161,70
3220,4,334,99
3220,5,253,114
3221,1,317,30
3221,2,100,109
3221,3,92,33
3221,4,463,125
3221,5,309,75
3222,1,317,127
3222,2,343,95
3222,3,208,57
3222,4,375,150
3222,5,430,113
3223,1,363,103
3223,2,390,38
3223,3,274,109
3223,4,338,65
3223,5,340,34
3224,1,237,51
3224,2,52,52
3224,3,491,131
3224,4,133,36
3224,5,54,62
3225,1,333,146
3225,2,244,118
3225,3,500,148
3225,4,455,103
3225,5,125,36
3226,1,165,114
3226,2,65,66
3226,3,110,76
3226,4,248,65
3226,5,490,150
3227,1,66,138
3227,2,168,36
3227,3,480,33
3227,4,415,121
3227,5,161,96
3228,1,208,110
3228,2,465,50
3228,3,390,31
3228,4,252,137
3228,5,457,82
3229,1,167,62
3229,2,351,55
3229,3,333,54
3229,4,259,48
3229,5,382,64
3230,1,240,113
3230,2,357,132
3230,3,225,96
3230,4,236,107
3230,5,105,48
3231,1,326,74
3231,2,120,130
3231,3,218,99
3231,4,274,56
3231,5,317,62
3232,1,384,139
3232,2,272,54
3232,3,398,148
3232,4,327,75
3232,5,289,68
3233,1,491,99
3233,2,483,60
3233,3,465,85
3233,4,238,108
3233,5,135,119
3234,1,235,63
3234,2,208,32
3234,3,182,103
3234,4,419,41
3234,5,111,36
3235,1,186,71
3235,2,164,142
3235,3,96,78
3235,4,142,38
3235,5,200,149
3236,1,441,92
3236,2,359,107
3236,3,392,32
3236,4,173,95
3236,5,66,106
3237,1,313,138
3237,2,219,123
3237,3,252,32
3237,4,447,67
3237,5,242,115
3238,1,452,121
3238,2,478,114
3238,3,205,50
3238,4,144,32
3238,5,182,92
3239,1,390,99
3239,2,175,68
3239,3,360,60
3239,4,194,38
3239,5,434,124
3240,1,490,140
3240,2,87,86
3240,3,175,35
3240,4,458,57
3240,5,195,150
3241,1,232,117
3241,2,468,139
3241,3,244,81
3241,4,334,120
3241,5,499,95
3242,1,147,43
3242,2,388,130
3242,3,280,118
3242,4,56,127
3242,5,271,107
3243,1,445,61
3243,2,344,47
3243,3,58,36
3243,4,92,114
3243,5,127,107
3244,1,305,49
